,ProteinID,126 Vert Med,127n Vert Med,127c Vert Med,128n Vert Med,128c Vert Med,129n Vert Med,batch_p_value,null_batch_p_value,1 vs 2,i_value,BH_value,Significant?,PepPerProt
1010,YFL013C,274719.8753,314578.5694,244446.1769,234055.1863,225785.755,252816.5516,0.129424628,0.551507322,0.138105831,2739,0.164533243,FALSE,1
2393,YML012W,237397.4068,245501.4988,260589.0072,271902.6608,265341.2105,254642.2284,0.129475133,0.811258112,0.129014622,2740,0.164537376,FALSE,6
2803,YNL222W,253698.5652,280115.0991,271845.0761,263455.0917,235116.4313,240463.5283,0.129523206,0.648052615,0.130046314,2741,0.164538418,FALSE,2
3232,YPL020C,251955.3924,255484.8361,242019.9409,255831.0859,258043.296,271110.8372,0.12969751,0.21729473,0.130731275,2742,0.164699756,FALSE,3
2397,YML016C,260767.8967,267196.5488,294306.6975,227852.2682,269044.1593,231716.8066,0.130423874,0.110732387,0.134519232,2743,0.165561768,FALSE,1
2993,YOL141W,258742.9526,270867.0123,255859.7853,257088.2961,248248.8673,250111.1065,0.130434877,0.504896621,0.133507464,2744,0.165515395,FALSE,3
3180,YOR304W,263176.7049,254122.9135,294344.2723,242545.0204,256909.638,237614.9292,0.130945485,0.092251922,0.139090217,2745,0.166102797,FALSE,4
2251,YLR225C,256149.239,279942.3812,261694.3205,259430.1502,246960.712,239094.5786,0.131557874,0.759554032,0.134487339,2746,0.166818834,FALSE,2
478,YDL160C,316897.3182,325370.4398,231771.6331,236880.9014,193304.151,246503.3149,0.132030846,0.609577753,0.125739642,2747,0.167357628,FALSE,14
2512,YMR075W,258448.6326,239819.4481,218666.1023,288259.7098,248408.1745,273656.0691,0.132073461,0.252558938,0.129768663,2748,0.167350725,FALSE,1
1294,YGR103W,269198.5233,265544.6844,264818.5885,248125.4571,230965.271,264360.5929,0.132115994,0.742535031,0.127127563,2749,0.167343722,FALSE,20
2031,YKL214C,246877.9266,239327.0333,258713.6226,264464.4541,273517.3015,253107.0443,0.132300522,0.523735888,0.132585799,2750,0.167516516,FALSE,2
2075,YKR074W,273473.0475,344794.7376,255988.6959,226841.864,185639.9874,264671.1596,0.132697665,0.415628673,0.137670153,2751,0.167958295,FALSE,1
3230,YPL016W,266035.4953,252084.6387,282344.4224,239363.4986,252017.7753,253821.3736,0.132750082,0.134114438,0.135002673,2752,0.167963585,FALSE,2
759,YDR408C,253903.3944,227165.0609,242537.3066,253914.1663,296521.2173,258550.8953,0.133641474,0.407791803,0.141415956,2753,0.169030008,FALSE,2
3276,YPL103C,275712.8121,244602.8224,304467.7076,233272.5726,243243.9259,249697.4614,0.135636112,0.152492853,0.140888179,2754,0.171490538,FALSE,2
3086,YOR142W,205377.1104,210567.5572,215521.8826,325888.1862,206408.0845,346641.19,0.135961434,0.11305182,0.132742661,2755,0.17183946,FALSE,8
3294,YPL129W,249567.8939,277506.0825,269453.3772,255276.976,246830.1575,244904.6307,0.136666737,0.764346841,0.137029678,2756,0.172668207,FALSE,3
2817,YNL243W,250535.9212,238110.0204,259261.4881,263265.2232,269185.3471,255977.8925,0.137522257,0.475693715,0.135051823,2757,0.173686071,FALSE,10
2306,YLR325C,247071.0782,245890.5135,248105.6283,276202.4088,246103.8846,269701.0615,0.137885718,0.142785404,0.137600211,2758,0.174081969,FALSE,14
2711,YNL074C,272293.4776,266927.0222,266648.394,228063.6014,267913.8776,244270.7967,0.138525439,0.123383129,0.135284786,2759,0.174826234,FALSE,1
41,YAL058W,255449.3633,264800.5744,303303.0485,240897.147,224208.3932,260659.1976,0.138703464,0.882004184,0.145063234,2760,0.174987487,FALSE,1
1395,YGR270W,269799.3748,254090.3856,272485.686,242427.889,262446.2233,243647.7714,0.138752986,0.01092174,0.139070986,2761,0.174986561,FALSE,5
1507,YHR112C,260187.9521,272735.3844,261696.1514,259280.9169,234686.8645,253550.144,0.140107702,0.406858516,0.135547521,2762,0.176631071,FALSE,1
3394,YPR040W,256769.6121,231686.021,232800.1241,246250.143,295551.8302,268256.9158,0.140784397,0.58769087,0.146144995,2763,0.177419931,FALSE,2
54,YAR042W,253194.0838,262783.8964,267379.3131,254674.8097,254487.6344,249248.9533,0.141059466,0.666573269,0.141057516,2764,0.177702265,FALSE,4
1758,YJL149W,268397.2877,286602.5242,257418.699,232114.5265,267958.1138,233874.5724,0.141126245,0.456573942,0.14430494,2765,0.177722092,FALSE,1
637,YDR192C,249651.1688,255409.6836,252104.7367,267126.9363,257337.5887,254931.2604,0.141240837,0.250452642,0.14392694,2766,0.177802094,FALSE,2
14,YAL016W,269070.6969,280439.738,259116.8248,252517.4438,222326.4397,260062.7444,0.141535067,0.434312412,0.133287034,2767,0.178108097,FALSE,8
43,YAL060W,162063.6018,149847.9186,165854.327,465761.2912,151629.1906,384270.8819,0.141543367,0.148444362,0.137502428,2768,0.178054192,FALSE,6
2380,YLR451W,258331.7626,248485.2314,223363.1369,268514.0981,254002.7774,277154.2023,0.141555742,0.240193109,0.13537073,2769,0.178005451,FALSE,1
2433,YML074C,377463.4069,523202.838,164661.2401,163356.3075,183706.0926,162950.3377,0.142328664,0.894220213,0.15069243,2770,0.178912783,FALSE,7
2157,YLR060W,301761.8284,307704.0715,232312.4308,239711.9251,225929.5664,239832.7127,0.142385702,0.781319662,0.13892607,2771,0.17891989,FALSE,22
322,YCL040W,259461.2645,257580.844,255832.9501,254430.4191,256032.6659,256000.6922,0.14244157,0.498931016,0.14270164,2772,0.178925521,FALSE,12
3400,YPR055W,303178.2303,305856.3995,280235.3042,187480.2768,175013.8934,303557.8245,0.142582738,0.834728915,0.1491456,2773,0.17903826,FALSE,4
36,YAL048C,254409.7873,260368.6406,283229.7103,241899.1074,252656.4714,252632.6829,0.142858518,0.352416916,0.148672964,2774,0.179319884,FALSE,1
2709,YNL071W,293694.82,288155.8277,299603.8366,240430.8328,160139.2962,273248.5479,0.143560951,0.667285136,0.109668394,2775,0.180136659,FALSE,11
1336,YGR177C,278845.2748,256496.4746,259079.9896,245412.6257,259087.7539,244557.1195,0.144527987,0.087276562,0.149285609,2776,0.181284745,FALSE,3
621,YDR167W,277166.6574,273691.7798,247484.7635,252425.1119,250304.9203,241607.989,0.145926647,0.86344067,0.144250964,2777,0.182973203,FALSE,2
2137,YLR025W,244065.5932,232055.0283,245102.5773,240264.458,295753.9543,274797.8495,0.146876557,0.588517726,0.148441562,2778,0.184097974,FALSE,2
253,YBR213W,229997.1846,229709.2791,263302.7982,267046.7359,292902.5834,250765.2584,0.14764102,0.595602958,0.152597426,2779,0.184989576,FALSE,1
3383,YPR023C,236258.2988,236713.9323,259242.7847,287242.2911,263088.0349,250946.8198,0.148222584,0.788288613,0.153457461,2780,0.185651452,FALSE,3
1987,YKL149C,255584.0346,224679.6849,240623.6501,244603.9797,293992.7065,272294.3028,0.148538874,0.481446575,0.149578634,2781,0.185980711,FALSE,1
33,YAL044W-A,253401.3923,266769.9822,263276.304,253903.4743,247363.9924,256311.6796,0.148550668,0.514267191,0.147714785,2782,0.185928621,FALSE,1
2848,YNL287W,263174.8567,267610.1485,255825.7877,242633.3038,252826.505,259205.6857,0.14859671,0.90964539,0.14668822,2783,0.18591942,FALSE,32
3390,YPR033C,301726.7166,354740.3268,221639.4284,223904.6692,224938.9798,224958.4544,0.148731353,0.769199863,0.153172271,2784,0.186021039,FALSE,25
423,YDL077C,257365.6018,258349.0943,269796.1483,248019.1693,259447.0226,249622.8898,0.149222345,0.109189491,0.151595952,2785,0.186568117,FALSE,2
1789,YJL207C,268004.9114,274741.5502,262628.5651,258564.1925,222688.7346,256751.5492,0.15021578,0.464054559,0.139064155,2786,0.187742766,FALSE,4
1619,YIL104C,345114.3579,205584.771,396030.3338,186809.1773,206860.6006,236354.8678,0.150364251,0.144286272,0.146590511,2787,0.187860898,FALSE,1
3378,YPR016C,240265.1485,225338.5566,261696.2676,256056.0698,290550.0484,260298.978,0.150905337,0.412202983,0.15457611,2788,0.188469291,FALSE,4
2979,YOL102C,262768.3057,254800.1543,259896.4539,255473.4034,251265.1489,256006.7403,0.151579151,0.511061121,0.151293112,2789,0.189242956,FALSE,1
2826,YNL253W,266589.806,261566.5551,254288.6081,247217.3325,254580.4677,256459.5238,0.151715982,0.589703374,0.151105848,2790,0.189345896,FALSE,1
2349,YLR406C,244235.2208,229785.4923,263507.6014,260734.5356,277533.5454,259571.459,0.152012673,0.453075666,0.151540692,2791,0.189648201,FALSE,3
3096,YOR160W,256959.1663,239807.7955,255516.3594,262966.8963,264412.021,256901.9319,0.152492846,0.480076275,0.147757919,2792,0.190179115,FALSE,5
3126,YOR216C,272710.5844,248619.777,299344.5828,237018.1278,261653.3766,231611.4018,0.152660786,0.029306849,0.15695329,2793,0.190320393,FALSE,1
1872,YJR117W,288680.0358,253794.2004,326815.6513,278249.8839,186147.9722,223753.7997,0.152715273,0.856014251,0.150873046,2794,0.19032018,FALSE,6
2085,YKR088C,238353.9784,237902.8751,262874.638,256135.4902,279727.3154,260537.9045,0.153121138,0.576424672,0.15703436,2795,0.190757711,FALSE,1
1997,YKL166C,277874.0672,251074.126,274500.6031,247791.3841,260868.6571,234207.287,0.153944616,0.022603455,0.151562207,2796,0.191715005,FALSE,2
745,YDR385W,264590.7751,273446.0867,256096.1926,261691.5405,236703.9106,249290.4684,0.154045509,0.45114906,0.152682591,2797,0.191772064,FALSE,118
3083,YOR138C,255420.4503,275348.7826,258989.1256,243081.65,254315.0885,254831.0153,0.15616683,0.906646594,0.158811764,2798,0.194343425,FALSE,2
2804,YNL224C,270854.9116,259416.3936,264063.4866,237925.6993,264771.7278,246938.1701,0.156661194,0.051331606,0.156675978,2799,0.194888989,FALSE,3
2036,YKR002W,261854.3558,252351.4614,276504.5326,254811.3104,250299.8223,247805.1726,0.156725823,0.224990111,0.160268137,2800,0.194899756,FALSE,6
2627,YMR269W,288932.2941,259055.2751,282455.0474,204751.9192,261867.4464,253987.4683,0.156860154,0.130385669,0.141765668,2801,0.194997164,FALSE,1
2561,YMR165C,262170.2815,256147.0484,259101.6921,253931.4673,250494.0459,258218.6777,0.157027963,0.779266651,0.156935046,2802,0.195136106,FALSE,2
69,YBL024W,253303.9946,256043.1163,232075.408,252901.6193,266873.5908,271635.148,0.157140998,0.456893117,0.152051643,2803,0.195206906,FALSE,31
2641,YMR291W,275056.5023,253448.4004,272641.5433,232784.1362,261234.683,250423.4348,0.157207823,0.038566114,0.153409595,2804,0.195220271,FALSE,1
885,YER013W,270278.9939,262137.4902,259434.1822,238159.9882,262536.7535,250504.349,0.157367212,0.146856165,0.155526778,2805,0.195348532,FALSE,3
21,YAL025C,242017.9536,262780.3473,235405.1452,270410.4031,252844.2748,268642.9299,0.158319843,0.014087705,0.158659882,2806,0.196461045,FALSE,3
246,YBR199W,268268.0535,293563.4031,254007.5766,228325.0562,232167.9957,268194.2158,0.160951864,0.641590394,0.166024626,2807,0.199655999,FALSE,4
2144,YLR034C,253289.1845,254171.0331,249854.1216,251646.7937,263731.8828,263960.886,0.162231024,0.869019222,0.161041041,2808,0.201171092,FALSE,3
2847,YNL286W,271506.6587,219388.1269,210375.5182,253462.1635,306793.0692,265739.2568,0.162902821,0.673448748,0.171125225,2809,0.201932226,FALSE,1
3090,YOR151C,257337.9831,252075.7367,253994.0549,260135.5478,259191.4539,255149.3944,0.164282464,0.722377032,0.164083129,2810,0.203569943,FALSE,33
1597,YIL064W,245685.766,267037.6282,332419.1005,220158.3147,250169.4176,240783.5591,0.165193933,0.338725648,0.18026027,2811,0.204626565,FALSE,4
1269,YGR072W,329465.6903,222602.0349,316813.3516,227483.4351,219765.8959,242522.858,0.165495515,0.188373737,0.157346583,2812,0.204927235,FALSE,3
1669,YIR022W,260765.2569,256853.0024,283632.5015,239227.7702,263270.8749,242695.2006,0.16646929,0.060552004,0.171373965,2813,0.206059746,FALSE,2
3018,YOR021C,251561.1613,266312.4044,269512.1777,253095.7852,245197.1628,256327.7827,0.166878257,0.709597512,0.165205188,2814,0.20649257,FALSE,11
1981,YKL140W,273192.6273,260950.0764,263354.0183,244229.1651,266961.9706,235969.5399,0.166936784,0.060280666,0.168490789,2815,0.20649161,FALSE,3
2743,YNL118C,270221.4673,254204.8307,262645.2898,252066.1274,258985.7051,244390.8742,0.167488559,0.036675578,0.167337025,2816,0.207100555,FALSE,6
2428,YML069W,258050.4913,266967.3456,256365.0278,247259.5746,255289.4676,256654.6243,0.168262977,0.964902064,0.168630259,2817,0.207984269,FALSE,14
2964,YOL077C,260784.6199,254028.0295,271444.561,255273.3054,255213.3519,246017.9584,0.168627208,0.12552045,0.16972224,2818,0.208360518,FALSE,9
1132,YGL085W,250820.594,228888.1201,251332.3828,267798.293,288980.1907,246360.783,0.169236153,0.391935895,0.169432421,2819,0.209038767,FALSE,1
1145,YGL105W,253555.1849,256448.626,213919.0789,264001.7604,258081.9648,282151.0862,0.169592872,0.192414591,0.159490529,2820,0.2094051,FALSE,22
1204,YGL219C,307073.1241,232257.8413,323551.5585,218038.6568,265767.7011,213679.077,0.170165541,0.009672752,0.166786018,2821,0.210037722,FALSE,1
1884,YJR135C,260219.3978,260447.4663,262337.7298,250011.9783,262322.6353,246480.5549,0.170589876,0.09459459,0.171628364,2822,0.21048687,FALSE,1
1208,YGL226C-A,251568.121,227827.8928,244344.7491,251374.4891,302029.6143,255862.2351,0.17093451,0.355179104,0.181526467,2823,0.210837395,FALSE,2
371,YCR075W-A,260942.5274,269641.8872,255914.8991,261156.4284,244170.0299,249115.3223,0.171296682,0.466171785,0.172584953,2824,0.211209294,FALSE,2
2827,YNL255C,251976.4345,248814.054,252410.1864,250009.8725,270322.8041,263013.1107,0.172059861,0.601173875,0.17192144,2825,0.212075199,FALSE,5
1182,YGL178W,265333.1775,251945.4352,277318.3401,256545.941,253666.4969,239783.1686,0.173447601,0.131076635,0.172819143,2826,0.213710031,FALSE,1
856,YEL042W,249382.3585,259724.882,232821.7939,252704.8388,265347.7952,272830.4246,0.173853463,0.317370353,0.170946724,2827,0.214134332,FALSE,9
2688,YNL044W,214273.3885,228627.4976,230185.3159,304661.3747,215853.3988,325122.1167,0.17397666,0.085168121,0.165165607,2828,0.214210301,FALSE,8
171,YBR084W,235219.9342,237204.2711,235507.8509,302525.7335,229876.9104,285558.8969,0.175141581,0.098120542,0.170071961,2829,0.215568393,FALSE,28
3444,YPR137W,225961.7215,233937.1846,229703.725,272990.1867,228436.6685,330861.254,0.175305624,0.127483129,0.18501144,2830,0.215694058,FALSE,4
1588,YIL044C,241822.0522,238484.445,260987.6338,274170.5284,271429.9201,248622.2149,0.175445559,0.760300286,0.174885708,2831,0.215789981,FALSE,2
1726,YJL085W,253392.0686,247709.2115,255927.7287,262851.5657,265277.3425,252177.6205,0.175461314,0.526253391,0.174135188,2832,0.215733155,FALSE,4
1572,YIL019W,248538.763,220899.255,247070.0709,256946.5825,309273.0768,249777.4673,0.175576837,0.326556282,0.185913649,2833,0.215798992,FALSE,1
958,YER113C,271962.2483,290976.8145,259293.429,226606.092,219036.9379,277407.1161,0.175879737,0.606279636,0.182249157,2834,0.216095005,FALSE,1
1391,YGR263C,301512.1703,283220.5894,245431.674,211331.2249,264152.443,242710.1781,0.177995498,0.39449519,0.173035661,2835,0.218617398,FALSE,1
99,YBL069W,256644.0249,247150.4653,240868.4248,254185.4393,279930.5416,256131.2798,0.178117183,0.617828164,0.183567377,2836,0.218689715,FALSE,3
826,YDR527W,255361.7939,252884.2974,247432.1461,251774.3043,267416.2816,261574.1726,0.178827554,0.859870809,0.178379751,2837,0.219484506,FALSE,4
1604,YIL076W,263822.3751,265920.9459,253323.6188,247568.8782,250415.7773,259382.1255,0.180163726,0.810949625,0.179869832,2838,0.221046544,FALSE,7
2185,YLR103C,256651.2833,246298.4515,247262.9489,260692.3555,273953.4122,251202.0777,0.180231546,0.506213865,0.182684963,2839,0.221051865,FALSE,1
2793,YNL206C,255031.1604,250551.0799,247909.8935,253838.8561,272399.7288,256707.4198,0.180326465,0.569504956,0.184588022,2840,0.221090405,FALSE,7
714,YDR330W,239088.8132,246422.725,255372.4025,259960.9038,284485.8345,250185.333,0.180738436,0.640142192,0.186056689,2841,0.221517506,FALSE,3
1307,YGR125W,241168.1527,256524.9715,253007.4381,270927.0925,261587.4921,252519.3626,0.181140351,0.376174311,0.180231186,2842,0.221931985,FALSE,3
1014,YFL017W-A,264047.1496,273389.5726,256179.526,265003.7675,244842.9121,238775.6069,0.182155834,0.770256605,0.18429226,2843,0.223097648,FALSE,1
3054,YOR095C,243877.624,262403.9016,239188.2284,259926.1355,255001.1732,272896.5697,0.183883735,0.036235931,0.186764128,2844,0.225134727,FALSE,14
3177,YOR299W,258927.5656,248703.7607,250340.8548,264452.2311,260272.8944,254157.8096,0.184266223,0.894291572,0.184933278,2845,0.225523721,FALSE,2
2994,YOL142W,275637.1706,251006.8691,342150.5852,243496.5233,265326.6253,184920.4946,0.184639764,0.102095517,0.183178568,2846,0.225901496,FALSE,4
279,YBR252W,259687.2776,248148.3184,249205.6346,256734.2573,266036.1113,257056.2908,0.185255663,0.496239458,0.187326358,2847,0.226575419,FALSE,6
349,YCR031C,289981.9745,250916.8792,308311.653,253079.4282,187563.1394,262659.9134,0.186216206,0.991469286,0.169287337,2848,0.227670235,FALSE,31
1290,YGR097W,280390.4833,285206.7061,273417.1684,251204.4028,186932.9286,270584.7776,0.186481705,0.500745034,0.163890939,2849,0.227914811,FALSE,7
2321,YLR357W,256306.6678,269113.228,256039.9018,249299.906,253734.0015,255979.3567,0.186610451,0.672987233,0.189541336,2850,0.227992137,FALSE,8
752,YDR398W,242135.3988,246227.0805,259850.2932,275277.5386,256429.6711,255762.1227,0.187846657,0.574891902,0.191824393,2851,0.229421978,FALSE,6
355,YCR042C,255834.2172,250904.696,244216.8915,249267.001,268548.1134,266696.2209,0.187878985,0.95765009,0.185500166,2852,0.229381005,FALSE,4
850,YEL034W,245229.4801,240039.5756,241860.3317,290705.9682,237655.1557,274490.2831,0.187956305,0.14989137,0.184701924,2853,0.229394971,FALSE,21
2708,YNL069C,236919.2936,247908.9028,235708.4721,269891.233,237636.0013,299954.8004,0.188232116,0.066823305,0.190495632,2854,0.229651096,FALSE,15
3013,YOR014W,254434.5955,257781.8892,253229.1184,256711.1421,258785.7773,257084.8257,0.188523832,0.373207703,0.188928595,2855,0.229926439,FALSE,3
3374,YPR008W,255711.0187,210548.0922,253803.5599,263644.0286,295324.11,254015.2393,0.189533171,0.296444094,0.184115287,2856,0.231076506,FALSE,2
317,YCL033C,250901.5178,238263.4582,253687.6862,248342.1281,281248.2372,263148.899,0.191551594,0.372878782,0.19288126,2857,0.2334556,FALSE,1
2218,YLR177W,285346.7912,251311.6261,280468.124,217835.2095,266872.8333,247298.2635,0.191750097,0.037200268,0.185700737,2858,0.233615759,FALSE,1
2468,YML126C,204767.7351,214429.7233,215352.4149,330904.074,195688.1656,349170.3349,0.192119563,0.088427067,0.172850774,2859,0.233984022,FALSE,22
1198,YGL207W,264709.6045,260521.6639,259358.6587,254261.1942,241088.7386,260799.2743,0.193533276,0.654644901,0.190413276,2860,0.235623381,FALSE,21
3178,YOR301W,257388.6439,253316.6224,251483.3902,254115.3574,261306.6839,259922.4362,0.194079145,0.805991911,0.19368583,2861,0.236205377,FALSE,3
1287,YGR093W,239066.4149,248495.3287,262652.4295,255495.583,263315.8507,267318.0533,0.194100032,0.830988928,0.194192977,2862,0.236148256,FALSE,4
2600,YMR227C,258888.4329,242024.1542,182046.1784,243065.9409,274279.3272,319454.9009,0.19474759,0.472992376,0.186230164,2863,0.236853338,FALSE,1
747,YDR389W,264199.8169,257400.5352,257429.1985,257317.8007,247467.4639,256269.0652,0.196309828,0.889826191,0.195201576,2864,0.238669979,FALSE,3
1774,YJL177W,239063.4452,233068.3485,259343.7575,292622.5242,249303.1788,259305.7275,0.196430519,0.555205379,0.203666695,2865,0.238733356,FALSE,24
3471,YPR181C,262724.2792,254431.7529,259653.62,254057.8996,257388.7973,252163.3435,0.199228686,0.019442016,0.199042744,2866,0.242049645,FALSE,17
1896,YKL004W,265650.5316,238576.2877,238467.5973,262110.5453,274884.2374,254678.8383,0.200576587,0.591295343,0.205062991,2867,0.243602259,FALSE,1
2762,YNL151C,246501.8429,255748.3652,247820.4218,260867.4024,249724.5286,273842.3917,0.2019975,0.043657964,0.203510427,2868,0.245242432,FALSE,2
274,YBR246W,249986.5445,248041.5403,222011.7578,236097.7975,287715.5152,285672.2596,0.202914383,0.87709475,0.194182348,2869,0.246269739,FALSE,2
192,YBR111W-A,268829.6294,252238.3547,287672.0763,230051.5426,268340.9721,241179.4461,0.20332227,0.02006315,0.206299347,2870,0.246678795,FALSE,2
286,YBR261C,233455.7942,246356.6092,254561.6544,287986.2137,244447.0608,265524.1878,0.203479915,0.168201796,0.204389269,2871,0.246784069,FALSE,1
1841,YJR069C,266630.527,251765.7972,279081.7998,239896.6082,264378.0522,243892.766,0.205668061,0.01181184,0.207636707,2872,0.249351041,FALSE,4
3030,YOR046C,287046.5333,282037.2334,252231.156,270560.7254,207393.9933,245401.2781,0.208048016,0.514659712,0.200640852,2873,0.252148692,FALSE,20
2245,YLR216C,273874.8223,304164.1958,244215.4696,228698.9825,223568.631,269825.3523,0.210013393,0.496528883,0.214760448,2874,0.254442114,FALSE,20
1026,YFL034C-B,241685.9,237253.7971,263229.158,272150.1834,273545.3247,248074.3992,0.210047647,0.638845704,0.209709775,2875,0.254395098,FALSE,4
3238,YPL037C,314592.4836,293461.8788,226902.4117,244550.9187,236913.9709,230220.588,0.210164342,0.953759918,0.19924385,2876,0.254447927,FALSE,14
962,YER122C,252899.9558,258701.5193,250156.4061,261739.9144,257831.7048,255828.204,0.210540068,0.143158741,0.211342284,2877,0.254814221,FALSE,12
3045,YOR081C,251037.9401,242324.9542,250131.8462,262885.5683,246130.2171,281042.5264,0.210779668,0.320750066,0.211774632,2878,0.255015568,FALSE,2
2869,YNL323W,279332.7873,297480.1606,243781.0496,215244.1146,245893.6406,263543.3349,0.210786784,0.981362712,0.205361016,2879,0.254935596,FALSE,2
781,YDR453C,247326.2098,236149.4592,265582.9052,260943.276,261861.5769,264676.1127,0.211368776,0.69449594,0.21287763,2880,0.255550722,FALSE,6
2745,YNL121C,246976.7951,250837.4454,246041.8995,267016.439,244143.6521,278110.0148,0.211561544,0.065962289,0.208547656,2881,0.255695001,FALSE,23
1725,YJL084C,234174.4587,244301.46,263665.3807,252646.5546,279426.6629,261726.7972,0.211862156,0.713704172,0.214764886,2882,0.255969475,FALSE,2
2107,YLL024C,308615.4774,364442.5206,230085.3101,264713.3861,143442.5907,241228.5193,0.211979642,0.342175105,0.19118779,2883,0.256022585,FALSE,24
644,YDR206W,262387.6936,243925.1018,248682.3013,263265.5909,262117.1555,256021.918,0.212633805,0.667762718,0.214561394,2884,0.256723616,FALSE,2
537,YDR019C,254324.977,256372.0331,245394.3117,258839.5158,268124.632,253385.8395,0.21301138,0.95448859,0.21308426,2885,0.257090339,FALSE,8
1167,YGL147C,274178.6642,289403.9288,265532.6525,271099.0872,193904.7257,251894.637,0.213475581,0.394159734,0.197509651,2886,0.257561321,FALSE,42
2729,YNL099C,271285.0928,283013.4534,246277.4486,233505.9381,257088.4255,251825.5247,0.213579448,0.874376973,0.209563693,2887,0.257597381,FALSE,2
1704,YJL049W,266669.5737,288465.1073,295756.9806,201096.0847,302403.5228,202889.8048,0.213751898,0.132683445,0.236244208,2888,0.257716105,FALSE,1
1430,YHL039W,267563.1723,249490.1493,268459.9301,254373.3835,253516.3113,249011.2941,0.214020423,0.075115558,0.210365076,2889,0.25795054,FALSE,10
1780,YJL186W,318441.4677,298782.4556,223086.5199,238181.3248,235285.8421,233304.5528,0.215007416,0.987693278,0.200869707,2890,0.259050458,FALSE,11
3479,YPR190C,252515.4828,250776.6703,254512.9953,254508.7454,255360.8656,268984.5122,0.215106618,0.525003362,0.218587617,2891,0.259080334,FALSE,7
1700,YJL041W,262609.55,266073.5231,253709.6552,254509.8561,258648.9605,245336.6125,0.215199624,0.657330264,0.213378627,2892,0.259102728,FALSE,8
1055,YFR028C,270419.4846,282249.9776,246344.7042,244457.3727,237064.6894,261177.7982,0.216330113,0.483515252,0.214819931,2893,0.260373817,FALSE,5
1309,YGR129W,251441.8893,261883.401,195289.002,265716.9931,256342.8231,293369.5415,0.21663915,0.163680127,0.203952691,2894,0.260655674,FALSE,1
1583,YIL038C,247694.5472,256535.2416,256832.642,255353.3178,261580.4768,259651.2469,0.21722125,0.686120613,0.215265352,2895,0.261265766,FALSE,10
51,YAR019C,251401.6938,244987.5206,256560.8279,259456.8275,273169.9605,251537.8387,0.217692439,0.341172779,0.219345689,2896,0.261742083,FALSE,1
1253,YGR042W,250159.0603,277938.4226,292339.0003,274157.2266,214253.2189,238771.9751,0.218604932,0.6507994,0.219003611,2897,0.26274849,FALSE,1
877,YER005W,236521.0297,253329.3093,249278.9581,257628.2204,248817.4876,287031.0083,0.219158412,0.129307877,0.224306874,2898,0.26332284,FALSE,2
2771,YNL166C,260743.6206,254394.5987,268520.3083,249972.2896,260876.2405,247859.5385,0.219376328,0.016512978,0.220963171,2899,0.263493747,FALSE,7
1677,YIR037W,227067.5885,263284.0759,239705.4105,281483.92,243094.9377,275494.3012,0.219946615,0.007241999,0.217537642,2900,0.264087625,FALSE,4
2837,YNL268W,246309.2411,252408.1773,242489.4917,241732.3203,274943.8736,275987.0214,0.220648187,0.887462545,0.213748051,2901,0.264838672,FALSE,1
607,YDR147W,250454.9295,261876.1517,276317.8999,247571.4371,250370.0223,256397.628,0.221116029,0.725379446,0.222378605,2902,0.265308757,FALSE,1
3315,YPL175W,214425.5275,352543.4097,301950.4322,220599.694,235815.6562,230754.6985,0.221851601,0.780650047,0.209843565,2903,0.266099647,FALSE,1
2441,YML085C,242226.5744,248352.8441,256145.0412,278777.871,261874.3299,248113.4863,0.222431837,0.701892208,0.223581173,2904,0.266703739,FALSE,15
1606,YIL078W,260301.728,268893.6088,257011.635,248024.0367,242416.9317,264073.8588,0.223259321,0.449966657,0.226243491,2905,0.267603771,FALSE,38
1288,YGR094W,275920.3118,278104.9609,256508.5773,263242.4394,212262.7255,257256.5121,0.224208305,0.407573891,0.212449648,2906,0.268648767,FALSE,43
1921,YKL038W,236471.8504,257235.1557,254884.5131,268735.8291,250911.4087,266590.1024,0.224515573,0.067687191,0.220056907,2907,0.268924398,FALSE,1
918,YER056C-A,237174.9672,263010.2848,214877.2502,253555.4313,250833.5178,306529.2767,0.226434584,0.100777065,0.234539555,2908,0.271129718,FALSE,4
2929,YOL021C,261100.5979,258292.4432,256955.2291,254556.4696,259236.9486,250060.3601,0.226480357,0.147228522,0.226574019,2909,0.271091304,FALSE,9
987,YER164W,261408.4546,257337.0665,256363.1085,251523.2601,257962.835,255258.0951,0.226968888,0.162027336,0.227122394,2910,0.271582703,FALSE,9
3329,YPL204W,220913.4644,262266.2901,246161.6703,243870.8673,280533.8923,278406.6331,0.227177375,0.549608879,0.221164342,2911,0.27173879,FALSE,1
370,YCR073W-A,242854.6731,224372.3209,270192.6162,256558.5924,275258.1949,266467.5,0.228236946,0.450142478,0.230671427,2912,0.272912447,FALSE,3
2797,YNL212W,265362.7314,253662.0135,267267.9377,242555.4698,261766.0454,252120.0163,0.22872212,0.017290924,0.227626643,2913,0.273398703,FALSE,10
2225,YLR186W,209533.0687,219967.845,221676.7216,342425.7609,196178.5448,323958.4688,0.229808317,0.084204687,0.201421819,2914,0.2746028,FALSE,6
2196,YLR120C,281281.3726,273078.0393,244269.469,251390.6608,256146.127,236693.4032,0.231182694,0.673335106,0.225275575,2915,0.276150305,FALSE,1
