,ProteinID,126 Vert Med,127n Vert Med,127c Vert Med,128n Vert Med,128c Vert Med,129n Vert Med,batch_p_value,null_batch_p_value,1 vs 2,i_value,BH_value,Significant?,PepPerProt
1572,YGL208W,625401.8929,651992.9044,568956.1803,638999.2499,649178.7414,681400.3332,0.214734771,0.190085722,0.211128085,3352,0.291224423,FALSE,1
704,YDR003W,630164.5377,610408.5608,621801.4514,627054.0614,702080.5589,637855.009,0.215289721,0.381662607,0.221566823,3353,0.291889971,FALSE,2
1450,YGL044C,632857.8662,652165.278,674277.7427,614640.6925,648596.8129,627736.8553,0.215453469,0.278253001,0.216204173,3354,0.292024886,FALSE,6
813,YDR152W,712077.9172,718974.9858,669876.2048,681068.9984,445005.9405,630355.0861,0.215713767,0.458907118,0.192596903,3355,0.292290547,FALSE,12
3673,YNL260C,631029.5809,633131.8072,620848.5679,622420.7971,662346.1557,660391.2673,0.215848541,0.972360582,0.212705302,3356,0.292386016,FALSE,2
3164,YML076C,646794.1153,645141.3469,692610.0664,612178.5666,664051.5266,597723.8081,0.216485098,0.062546491,0.22098736,3357,0.293160934,FALSE,9
3638,YNL220W,766893.0858,692516.8804,613496.3608,660838.6585,496072.6595,618179.8609,0.216698461,0.647698921,0.208806472,3358,0.293362479,FALSE,33
1567,YGL202W,736084.0542,791233.7325,596778.9471,674150.6787,456213.6431,601704.787,0.21708918,0.381012763,0.204694521,3359,0.293803933,FALSE,33
4152,YOR327C,596978.911,648014.477,629768.172,633845.7626,651193.4546,669715.9231,0.21779788,0.264300798,0.216166168,3360,0.294675346,FALSE,2
2960,YLR264W,608580.7645,600743.8049,584305.889,726749.5451,576486.5436,702670.5835,0.218191584,0.091928059,0.207759136,3361,0.295120184,FALSE,46
2610,YKL185W,669877.4412,639257.5153,667471.7771,582988.8567,645782.4631,645402.8193,0.219075554,0.151891242,0.212930086,3362,0.296227683,FALSE,2
3558,YNL113W,638909.0462,675079.1007,636952.9115,630692.8685,639860.3243,622598.4753,0.219560586,0.824585867,0.222824264,3363,0.296795249,FALSE,12
3069,YLR419W,678944.3798,667405.3299,657539.762,657811.3203,543725.4971,640508.4426,0.219692373,0.524229265,0.208691004,3364,0.296885115,FALSE,35
434,YCL057W,641045.7112,648609.7437,650292.8973,625828.2549,650246.7311,627576.5662,0.219701382,0.17116859,0.221504327,3365,0.296809059,FALSE,32
2078,YIL053W,786247.2717,826486.7495,578199.2329,686168.3681,399523.1388,584646.7529,0.219907046,0.412998757,0.202119504,3366,0.296998643,FALSE,36
3041,YLR384C,784421.7896,805947.9253,576230.3766,650242.1397,419552.1728,620782.392,0.219976017,0.414385743,0.198462151,3367,0.297003556,FALSE,35
184,YBR028C,741994.0495,744189.5049,700307.0654,689875.5891,357704.5026,634794.9557,0.220083743,0.476654132,0.180680116,3368,0.297060776,FALSE,11
3505,YNL053W,570096.5939,580685.6551,571068.8219,586281.6558,875278.4072,630422.0981,0.220418681,0.550104973,0.242073611,3369,0.297424554,FALSE,3
4348,YPL206C,629964.8826,627219.4643,633371.6203,640719.0579,671319.1749,631222.3021,0.221297034,0.442595574,0.224146498,3370,0.298521162,FALSE,13
1417,YGL003C,697978.7194,638188.1182,679349.0289,652916.6022,644866.5666,546817.0187,0.221684431,0.179518144,0.212127916,3371,0.298955035,FALSE,2
828,YDR169C,653571.496,646106.4864,653360.6651,639737.5897,648773.3099,604666.2952,0.221847467,0.17399988,0.218254148,3372,0.299086176,FALSE,6
2031,YHR202W,666541.0176,625390.6098,660967.4526,629120.826,640492.6715,622526.5066,0.221974844,0.019576116,0.219260748,3373,0.299169179,FALSE,4
4044,YOR188W,639508.1845,646609.1249,692178.8499,606786.7316,658994.0796,612741.4809,0.222634199,0.101086977,0.227222018,3374,0.2999689,FALSE,13
2383,YJR053W,578977.1484,659184.9969,571253.2018,627299.8069,747821.265,636089.8837,0.222853896,0.828841683,0.23297495,3375,0.300175945,FALSE,4
2898,YLR183C,497812.7431,530016.7968,491537.134,539692.0098,1144426.071,588858.4355,0.222974456,0.57967578,0.265615496,3376,0.300249371,FALSE,1
2996,YLR323C,624426.4238,602905.4972,642827.1304,658739.6129,681506.0724,621169.8149,0.223246331,0.399809367,0.221711291,3377,0.30052645,FALSE,6
462,YCR031C,612328.4567,611656.6701,617607.7054,719715.4989,614245.834,641662.1823,0.22430931,0.2487162,0.230920143,3378,0.301868006,FALSE,66
3286,YMR104C,670775.9152,637850.7899,656035.3804,612318.6417,660733.6002,611295.4575,0.225830123,0.012910894,0.229327462,3379,0.303824723,FALSE,1
3909,YOR007C,701339.726,790519.3261,576282.8488,620916.8574,557734.314,606723.0634,0.226097628,0.449309393,0.220721027,3380,0.304094621,FALSE,47
2165,YIR001C,659219.9102,645359.1178,705448.9816,591718.8225,682101.8731,582558.8521,0.226103096,0.034044125,0.234198816,3381,0.30401203,FALSE,8
1920,YHR072W,487236.9132,485533.8116,469640.2381,1017495.184,418122.6076,824724.7693,0.226759993,0.098259324,0.197798331,3382,0.304805123,FALSE,12
2179,YIR022W,529766.4669,548221.4468,524818.3645,899411.5415,488290.9345,757422.0843,0.226861192,0.0839893,0.208771182,3383,0.304851013,FALSE,11
2671,YKR043C,657944.5736,650367.4029,680586.4815,590448.5647,676472.4225,603015.4038,0.227176216,0.045223485,0.234052814,3384,0.305184124,FALSE,20
4446,YPR060C,650512.7959,634181.2575,654955.0367,628042.3827,626692.8212,646512.27,0.227252013,0.495700086,0.227457492,3385,0.305195761,FALSE,21
137,YBL076C,673996.9015,701079.5492,647357.4665,655420.5957,524807.0013,644932.4747,0.227281378,0.351871938,0.215038701,3386,0.305145052,FALSE,134
3040,YLR383W,599742.5709,631845.531,640326.7393,641426.8411,687932.5921,632360.5596,0.228806147,0.812299833,0.230625833,3387,0.30710149,FALSE,14
2589,YKL157W,728189.3214,588061.9242,857206.0006,696142.8961,443773.7388,575994.2073,0.22894573,0.808008917,0.225546756,3388,0.307198138,FALSE,55
2263,YJL109C,703869.685,698962.7727,645486.6939,685125.4859,500680.8684,615432.0716,0.229771795,0.474934394,0.221523119,3389,0.308215574,FALSE,62
3657,YNL243W,632715.595,652372.3436,670714.3226,636761.3099,644459.4769,612029.2199,0.230210885,0.391511259,0.229046136,3390,0.308713476,FALSE,25
2904,YLR190W,643986.3442,663328.5997,652667.2462,615250.7171,661542.4352,612550.3613,0.230584154,0.259097555,0.234933734,3391,0.309122844,FALSE,6
4271,YPL105C,602416.197,590677.7124,618821.8755,655531.2886,595957.2769,744713.5199,0.231859249,0.269885815,0.235079785,3392,0.310740609,FALSE,11
458,YCR027C,611986.3958,627886.3053,645125.2733,650535.6278,670250.5365,628828.1388,0.232579843,0.747520248,0.232431645,3393,0.31161449,FALSE,5
1166,YEL063C,628284.345,618098.538,638082.0948,623705.089,671948.4016,652603.369,0.234681457,0.436267554,0.233324837,3394,0.314337626,FALSE,1
1926,YHR077C,656880.1195,657466.0827,640888.8133,607432.0978,657092.2819,626115.9653,0.234787464,0.241250338,0.23627639,3395,0.314386984,FALSE,22
3404,YMR255W,603173.5823,583788.4132,672334.5529,660509.6663,663585.1825,647542.3778,0.235517843,0.652273336,0.242350258,3396,0.315272118,FALSE,2
2818,YLR074C,625854.8054,578234.9369,649052.6265,647750.5474,699424.6941,629513.4615,0.235554617,0.258710627,0.235788777,3397,0.315228522,FALSE,15
2318,YJL181W,621588.6339,542153.1437,665723.1006,688240.0559,664724.1048,640482.6797,0.235584444,0.561855939,0.230619534,3398,0.315175657,FALSE,1
1847,YHL021C,602205.9314,584944.4523,665132.9001,646858.3125,698218.432,634883.8363,0.237896,0.396242405,0.243789453,3399,0.318174527,FALSE,16
4069,YOR220W,687365.0538,709282.7733,675874.1606,615074.9564,468134.0138,698490.6932,0.238512578,0.446188326,0.227375674,3400,0.318905347,FALSE,7
1004,YDR393W,573081.275,597964.6491,545521.2113,619575.4721,584503.2784,859046.36,0.238760362,0.189428953,0.257627652,3401,0.319142783,FALSE,5
3172,YML085C,595621.668,590984.1525,665518.7269,666267.3042,690447.1977,623241.2278,0.238981807,0.553818393,0.242579181,3402,0.319344884,FALSE,22
2809,YLR064W,624449.8062,653479.1218,608218.364,640476.1404,650673.6297,651456.3923,0.239640389,0.186896183,0.24157781,3403,0.320130828,FALSE,1
4329,YPL179W,604715.3991,588539.7908,646205.3002,623018.4187,729557.8395,638461.7478,0.241032739,0.335226559,0.248214125,3404,0.321896249,FALSE,4
1992,YHR153C,611848.1818,660691.3299,794451.5638,622545.7866,643131.853,553617.4726,0.24106218,0.33038762,0.246818606,3405,0.321841019,FALSE,1
1453,YGL049C,655674.6247,661749.8336,636339.7859,620269.9975,609024.8891,657213.3017,0.241936107,0.538619657,0.244570087,3406,0.32291296,FALSE,28
277,YBR142W,616879.7557,625282.9817,552046.838,732258.1039,583815.5174,687006.0584,0.242085347,0.052291189,0.23345422,3407,0.323017313,FALSE,34
424,YCL043C,766504.5316,781940.1989,578115.4421,653966.0536,444354.828,626922.2498,0.242700651,0.396773016,0.223205783,3408,0.323743299,FALSE,62
28,YAL024C,612872.2384,608523.6084,636524.8619,655671.037,705219.3724,612546.023,0.242956597,0.45926882,0.243192504,3409,0.323989642,FALSE,8
2498,YKL042W,594620.6207,619967.3427,638230.7694,702098.1392,613736.4861,653647.7057,0.244117936,0.182856383,0.244210232,3410,0.325442856,FALSE,4
2097,YIL084C,685039.3722,629440.3144,661476.4352,598492.0026,661560.5895,615138.7989,0.245226389,0.01002829,0.247284402,3411,0.326824733,FALSE,4
2827,YLR086W,976224.938,1247315.664,355481.5661,411630.5818,463913.1921,469350.2424,0.245912148,0.785620824,0.19499333,3412,0.327642621,FALSE,22
999,YDR388W,725646.2884,746801.7184,678999.7025,696872.9953,377097.8809,636624.9694,0.246038637,0.416713315,0.216111774,3413,0.327715103,FALSE,10
1989,YHR149C,593654.3456,635180.5248,541124.0565,614676.8952,809763.1184,620073.7613,0.246453485,0.854288377,0.259327746,3414,0.328171513,FALSE,2
2884,YLR167W,567819.9947,576639.0755,430346.0259,954722.1958,494408.4797,708667.9945,0.246883659,0.079152356,0.24067085,3415,0.328648056,FALSE,24
3756,YNR032W,628581.9173,676336.699,700053.3661,609680.2329,674864.5825,576532.7239,0.248085683,0.259258847,0.250485583,3416,0.330151498,FALSE,2
1139,YEL029C,642181.2627,664355.6422,701591.9993,648863.1077,653557.4206,553875.5971,0.248171401,0.330697623,0.241139271,3417,0.330168917,FALSE,1
3293,YMR112C,644175.0663,621519.4052,584947.0406,641769.1639,706556.0351,624400.8909,0.248480721,0.708869107,0.251373057,3418,0.33048372,FALSE,4
1607,YGL254W,612997.8287,565014.1282,665943.4991,657111.8009,698729.5785,630163.8371,0.249482176,0.32600971,0.251096732,3419,0.331718623,FALSE,2
1914,YHR064C,863460.8403,1023572.871,498564.8668,691179.2034,247153.6154,554953.2402,0.249683279,0.3418604,0.217517441,3420,0.331888944,FALSE,60
2437,YJR124C,532285.146,528407.7638,546367.0632,890109.2969,477677.6563,774498.3021,0.249807822,0.117047109,0.220387672,3421,0.331957427,FALSE,5
862,YDR208W,614850.8337,615333.2815,655697.9661,634089.0083,657454.7868,656521.0333,0.250137013,0.712942524,0.253197661,3422,0.332297739,FALSE,2
3930,YOR037W,601375.2766,613850.5066,619981.511,664037.9,731375.0879,597640.5584,0.250597474,0.612536364,0.248533405,3423,0.332812187,FALSE,2
2678,YKR055W,663408.8769,638722.2128,706166.055,620745.2349,673723.0637,562592.479,0.251036149,0.053849648,0.251680851,3424,0.333297411,FALSE,5
4150,YOR324C,623998.8154,605419.8338,635129.459,628108.94,704169.5962,634780.3997,0.251059088,0.296666797,0.2562122,3425,0.333230544,FALSE,5
3637,YNL219C,692093.4404,730093.0623,667556.9009,645878.6565,440489.3754,678617.7415,0.251940319,0.369345342,0.231021405,3426,0.334302595,FALSE,11
2607,YKL181W,639219.5221,653597.1282,670706.8558,635361.6518,654226.9479,598372.8709,0.252103364,0.242860654,0.250521824,3427,0.334421328,FALSE,16
1865,YHR005C,538820.2491,545369.2914,541274.4434,877283.2302,485444.7239,765242.5839,0.252376711,0.095423815,0.223983233,3428,0.334686268,FALSE,18
754,YDR072C,580756.9092,676588.0573,541922.3685,623633.9385,646230.8121,735625.3356,0.252486343,0.114265337,0.261606498,3429,0.334734008,FALSE,1
1555,YGL186C,703669.6306,744704.0508,620086.3314,626650.9188,477707.6213,675927.509,0.253422947,0.329490477,0.241688961,3430,0.33587776,FALSE,2
3831,YOL060C,598707.2152,624607.8845,646276.1934,619849.3925,685366.621,658266.1619,0.254851242,0.775696576,0.253057352,3431,0.337672325,FALSE,1
1325,YER183C,638687.9479,619385.6517,782565.1075,608276.4474,633934.7836,593554.7082,0.255079987,0.172847801,0.26561584,3432,0.337876929,FALSE,4
3552,YNL106C,639858.4263,640968.0502,686974.6054,622185.1106,655115.6241,608631.0745,0.255445022,0.0911005,0.259207784,3433,0.33826189,FALSE,18
2826,YLR085C,660589.1759,656103.4797,637422.5987,614204.6599,658933.5291,618146.1724,0.255939697,0.207939978,0.259695886,3434,0.338818247,FALSE,9
3758,YNR034W,602461.0179,614354.3839,655426.1976,660091.7721,677912.0281,623805.8535,0.256270344,0.672065637,0.257021037,3435,0.3391572,FALSE,3
804,YDR142C,652134.1945,677589.4256,653117.8487,572470.2782,624273.9526,669992.1245,0.257515247,0.899174986,0.258066441,3436,0.340705563,FALSE,5
1173,YER002W,623603.1411,669765.8013,673231.8305,623712.2673,652170.0644,610448.8778,0.258059181,0.543733264,0.255584492,3437,0.341325876,FALSE,4
4458,YPR079W,656554.5969,637883.3961,665405.4334,601202.6586,656647.0063,631229.6535,0.259559958,0.039399617,0.259331294,3438,0.343211044,FALSE,3
1508,YGL120C,649985.257,639461.2655,683647.9425,627770.0592,585844.8965,660062.4708,0.25972024,0.907692867,0.260122433,3439,0.34332312,FALSE,32
4286,YPL123C,605914.5778,592600.2253,664047.0178,629680.232,688509.9401,652275.2761,0.260778149,0.412762353,0.265885572,3440,0.344621356,FALSE,4
2149,YIL149C,642540.5599,643674.0036,673775.676,611824.5112,659109.4276,619985.0407,0.261684105,0.064090852,0.265952789,3441,0.345718088,FALSE,38
4476,YPR107C,653328.7003,640221.2694,679295.954,592931.3731,664121.7591,624091.0255,0.262353451,0.044774097,0.264720343,3442,0.346501682,FALSE,3
1354,YFL034W,647658.975,646717.278,664024.8926,625776.3881,660815.5237,604802.9191,0.262615915,0.074866895,0.265718913,3443,0.346747589,FALSE,4
1543,YGL167C,680783.8984,688521.6483,683748.2504,705184.5145,483800.7903,611730.7202,0.263140274,0.494001303,0.260344496,3444,0.347339049,FALSE,23
2599,YKL172W,545904.6503,550134.5157,578528.9166,867226.0879,512143.8269,716359.1418,0.263149523,0.14187559,0.246087942,3445,0.347250429,FALSE,15
1229,YER064C,640019.5193,612788.5922,641101.8922,651378.61,655001.9611,632795.3505,0.263365303,0.340668788,0.261031698,3446,0.34743432,FALSE,5
1306,YER161C,636908.7284,640556.7949,611899.846,634290.4095,666389.4667,640630.8117,0.263443446,0.977591269,0.263499558,3447,0.347436584,FALSE,4
2370,YJR040W,649543.9423,641238.7805,666458.7018,606674.8058,658664.4942,626533.4184,0.263446939,0.041799357,0.265993595,3448,0.347340424,FALSE,12
2537,YKL089W,566702.5188,573422.607,696362.9281,663337.5319,668669.5247,661917.3774,0.264095638,0.853245392,0.281510912,3449,0.348094743,FALSE,4
518,YDL007W,713572.5739,700174.6221,678900.1942,706563.5129,431933.117,623961.9752,0.26463434,0.475153221,0.250512937,3450,0.348703684,FALSE,42
998,YDR386W,619263.6849,623761.6309,629761.0479,672687.4508,675313.149,610122.8196,0.264749756,0.823673378,0.256787615,3451,0.348754677,FALSE,3
2584,YKL151C,629765.6308,631406.0346,636299.0141,651961.2885,658832.0374,626250.3829,0.265081214,0.687896343,0.26190549,3452,0.34909015,FALSE,7
613,YDL129W,644694.1334,691784.4708,633100.9193,603580.2547,655567.0548,620296.2029,0.268265686,0.81261762,0.271866208,3453,0.353181526,FALSE,1
643,YDL165W,649858.4003,646904.8726,667574.6065,636423.3951,657480.9397,592907.0473,0.269101518,0.135914023,0.267505869,3454,0.354179357,FALSE,3
1687,YGR102C,645201.5662,612315.2496,583301.7666,615867.9052,723318.4455,642292.3255,0.269159521,0.575528932,0.273186837,3455,0.354153164,FALSE,1
315,YBR196C,849825.8157,956100.8049,473891.682,597874.5259,376834.5237,610986.5515,0.270235565,0.386922797,0.233060489,3456,0.355466111,FALSE,116
3822,YOL051W,648778.3876,706471.9616,621864.4726,602278.1857,616611.1793,649386.8533,0.270587193,0.512126948,0.273232436,3457,0.355825681,FALSE,9
1222,YER056C-A,435661.0502,438018.7976,435741.3512,1177559.641,343937.3765,835550.6395,0.27105298,0.10437628,0.222392498,3458,0.356335121,FALSE,12
2156,YIL157C,707834.0063,642431.7273,633557.6797,618500.9374,659304.0734,587679.1545,0.27171667,0.130480559,0.275893207,3459,0.357104361,FALSE,2
3772,YNR050C,555704.3786,565079.3483,492373.5573,897891.5153,476580.0779,757139.7793,0.272880203,0.06553864,0.241856919,3460,0.358529885,FALSE,20
2007,YHR170W,662682.674,679231.3781,635025.174,608707.0242,583127.4382,673414.2683,0.273326402,0.459571878,0.279675601,3461,0.359012373,FALSE,16
2878,YLR150W,612977.6387,613337.0312,608306.4514,723729.4373,594603.8727,659773.5915,0.273344089,0.129787523,0.269139023,3462,0.358931897,FALSE,49
3687,YNL278W,616700.9832,663561.1218,693595.4219,615583.1787,643955.0285,622367.0422,0.27362468,0.554945339,0.269864309,3463,0.359196591,FALSE,11
920,YDR296W,463999.6002,463899.4858,476693.7788,1084673.646,379326.3426,824201.1008,0.274191759,0.110265704,0.225937619,3464,0.359837107,FALSE,5
2765,YLR005W,616934.348,613849.2676,647238.6277,623317.2168,683992.1639,648621.9333,0.274278425,0.401373948,0.275337571,3465,0.359846961,FALSE,7
2239,YJL073W,625211.5258,598923.3859,631653.0397,608892.692,710448.5417,654465.5892,0.275156851,0.334904754,0.273609075,3466,0.360895282,FALSE,7
544,YDL046W,595129.4133,575185.1021,677511.6511,656765.256,697921.4527,630284.5638,0.275318992,0.424383163,0.284092187,3467,0.36100379,FALSE,2
812,YDR151C,645124.2803,626633.8423,606748.6639,629597.6166,680310.1371,640242.1084,0.275337407,0.628967871,0.277259853,3468,0.360923833,FALSE,2
1476,YGL079W,643667.1806,631778.7764,585867.9031,662488.1529,618182.2774,674835.8562,0.275836366,0.129500854,0.271324079,3469,0.361473658,FALSE,5
4345,YPL202C,621215.6406,662357.6756,672765.4668,623344.1049,640566.3581,629158.7181,0.276135266,0.753933429,0.271083807,3470,0.361761072,FALSE,3
1819,YGR276C,630655.0924,657684.2781,647963.7452,637223.3227,636631.7298,631716.7671,0.276308254,0.709658246,0.274397832,3471,0.361883412,FALSE,9
2655,YKR019C,643437.4877,641565.1194,706275.311,579714.0247,664238.167,625736.1806,0.276478073,0.101717256,0.279012806,3472,0.362001532,FALSE,3
1651,YGR057C,590861.4595,672826.0202,576025.7163,646849.757,629160.2722,699262.2118,0.276725492,0.027487958,0.286007178,3473,0.362221159,FALSE,1
3032,YLR373C,608096.582,596324.7707,605820.2305,695515.3429,573048.8929,725624.2634,0.277117771,0.132199224,0.260277947,3474,0.36263022,FALSE,12
4179,YOR367W,638083.5474,599040.0451,637243.7756,645117.4718,686250.5893,625846.7968,0.277453505,0.217369812,0.277348719,3475,0.362965075,FALSE,5
2311,YJL173C,654057.5132,656681.0292,632387.2333,628325.4646,650136.9307,620482.3929,0.27783209,0.460585301,0.278186898,3476,0.363355777,FALSE,5
3165,YML077W,700394.5544,624542.5127,658298.7699,636699.7336,650259.5144,580831.3909,0.27854029,0.074134366,0.276179827,3477,0.36417721,FALSE,1
791,YDR121W,587678.5708,754591.1316,725343.3858,570441.8854,687618.5925,560225.4201,0.279157853,0.602664153,0.27464388,3478,0.364879701,FALSE,7
641,YDL161W,678006.2727,690446.9052,732013.0893,677454.2967,418693.6214,665080.1225,0.27926557,0.485449127,0.25809359,3479,0.364915574,FALSE,10
1791,YGR240C,831722.7444,860669.3516,515064.5908,640218.2845,384579.8966,622518.2075,0.279584062,0.379347037,0.247496557,3480,0.365226766,FALSE,117
2003,YHR166C,643464.7111,630005.4297,602546.8851,628689.0538,682810.3316,640553.3918,0.279991954,0.718063509,0.281229934,3481,0.365654531,FALSE,6
3790,YOL006C,620042.3731,620469.6639,642660.4779,625918.6391,682530.3893,642835.143,0.282281895,0.394851219,0.283995557,3482,0.3685392,FALSE,17
4015,YOR148C,644464.5347,668301.465,709851.9328,542002.7323,693552.6224,612877.0955,0.285389731,0.152056507,0.29099475,3483,0.372489727,FALSE,2
2736,YLL022C,623560.2022,696689.7837,668441.2358,594138.8057,671618.3254,604836.1253,0.285739206,0.541151656,0.289434727,3484,0.372838815,FALSE,3
1199,YER027C,630711.0016,621454.3725,644049.1251,646253.2087,662882.4139,629829.9892,0.286113557,0.32147531,0.285811459,3485,0.373220152,FALSE,19
2295,YJL148W,664870.2176,656739.2037,661642.0885,650401.5471,554588.9731,655130.014,0.286298766,0.486664107,0.27949363,3486,0.373354616,FALSE,19
4086,YOR239W,655167.0663,653800.059,695636.0058,622870.9508,540315.9904,682077.0518,0.286589907,0.644677957,0.287587275,3487,0.373627106,FALSE,16
878,YDR233C,761483.8505,758145.4873,625769.378,682458.1046,364198.3538,660350.9144,0.286618161,0.37131436,0.261666838,3488,0.373556812,FALSE,38
3178,YML094W,664274.6169,649211.4402,662834.6739,665959.4987,567204.5927,633994.2047,0.286716191,0.597600813,0.284730515,3489,0.373577473,FALSE,15
4281,YPL117C,474724.6875,457988.7439,505332.3808,1052645.603,385479.5578,826389.7431,0.288369167,0.13483658,0.233313336,3490,0.375623562,FALSE,22
2761,YLL062C,627740.4079,645982.8283,608265.7518,629141.8399,677596.6835,641581.7646,0.288838724,0.9411873,0.29024955,3491,0.376127424,FALSE,5
595,YDL106C,617704.2218,649233.0261,620061.3313,667228.4445,629366.381,644884.4271,0.289390407,0.014395124,0.291331029,3492,0.376737912,FALSE,5
1148,YEL040W,640915.0897,390828.7218,1759631.288,457196.3047,501656.4048,367393.0487,0.28966325,0.13909157,0.312228082,3493,0.376985151,FALSE,2
3525,YNL076W,644066.5639,640576.575,681821.2771,607662.8637,664099.9498,615254.307,0.290474441,0.045601531,0.296372939,3494,0.377932687,FALSE,10
3533,YNL084C,771565.3542,793762.8934,543891.5893,657436.2888,477930.5826,603607.5397,0.291036511,0.411692833,0.267714783,3495,0.378555644,FALSE,13
474,YCR047C,675906.6248,663759.2932,672155.2168,615857.793,524597.3419,694263.7721,0.29196735,0.555472738,0.296025576,3496,0.379657773,FALSE,12
240,YBR098W,739028.3706,550306.768,818352.7572,638989.2377,608177.5422,532019.0884,0.292292336,0.09544177,0.270075531,3497,0.379971679,FALSE,1
3551,YNL104C,467512.8974,470900.0127,461721.6148,1110868.515,370371.7753,808329.613,0.292670729,0.101154093,0.239934842,3498,0.380354812,FALSE,40
156,YBL101C,617578.3616,645428.7723,627459.8385,644409.3073,670373.6943,628714.1859,0.292762671,0.937818924,0.293468298,3499,0.380365563,FALSE,13
4193,YPL002C,664006.7549,613969.5541,706408.3581,606836.3448,653861.0438,612392.923,0.293699011,0.014518907,0.29151437,3500,0.381473058,FALSE,2
4354,YPL212C,539134.1283,536801.7765,557065.8885,906466.1623,477208.3345,739391.2054,0.294920278,0.126909605,0.261624272,3501,0.382949895,FALSE,24
818,YDR159W,651924.71,636731.8551,696026.2852,604526.6865,675515.7158,594910.9616,0.295207458,0.025261228,0.303697012,3502,0.383213336,FALSE,15
557,YDL061C,612948.7177,506126.1997,666454.0661,649274.9814,783867.3882,606767.2564,0.297745449,0.202291741,0.299559627,3503,0.386397605,FALSE,4
1605,YGL252C,597486.851,617931.4183,619670.5043,711398.7978,585606.3762,681474.7915,0.297828577,0.074100345,0.283353271,3504,0.38639518,FALSE,20
4456,YPR074C,617980.5447,612357.0333,580467.5121,687486.2476,573272.6608,730155.2966,0.297834203,0.077095426,0.281466477,3505,0.386292236,FALSE,110
3741,YNR017W,585100.6316,566714.9208,671028.2147,693134.8873,722453.9414,591758.9125,0.297919107,0.487947227,0.294315867,3506,0.386292145,FALSE,7
1526,YGL143C,647025.5838,659643.9765,638979.8991,612667.1067,653778.674,631691.9033,0.298252344,0.443906173,0.300027487,3507,0.386613959,FALSE,4
4305,YPL146C,544008.5455,530499.4341,534842.6069,862849.9726,455458.2808,817772.9782,0.298482931,0.102502074,0.245139223,3508,0.386802567,FALSE,14
3475,YNL011C,628652.4263,668005.465,651434.4182,635454.6544,645005.962,617336.5388,0.299015283,0.921686675,0.297183356,3509,0.38738201,FALSE,2
757,YDR079C-A,602535.2971,543881.7949,691711.0773,667163.9547,652230.228,669087.2265,0.299934719,0.659847792,0.311551216,3510,0.388462459,FALSE,2
1873,YHR013C,622856.6371,643714.171,636900.0476,634876.2097,652467.2161,644612.7445,0.30015274,0.701226876,0.299599301,3511,0.388634109,FALSE,16
308,YBR188C,612408.211,663601.998,699913.4265,644110.4715,617879.9602,616755.8522,0.300193622,0.975956502,0.295046522,3512,0.388576368,FALSE,1
364,YBR260C,647771.6107,645726.7368,648679.3572,612325.8981,651312.689,637685.0679,0.30036263,0.165114434,0.300312175,3513,0.388684463,FALSE,12
1841,YHL013C,616316.3967,559437.0053,662159.688,623786.4696,727813.6897,641142.7755,0.300416748,0.212040912,0.303933367,3514,0.388643864,FALSE,3
1558,YGL190C,576514.6904,590871.8895,593001.2797,797438.0437,545900.8215,688494.4639,0.300422362,0.109683628,0.28299209,3515,0.388540557,FALSE,17
2730,YLL011W,551555.8772,600328.6042,522874.2934,831366.5729,493420.3404,763171.4614,0.301219453,0.032959412,0.262221619,3516,0.389460646,FALSE,14
2953,YLR256W,644499.3734,646736.6535,661407.6696,627342.1262,660329.9977,608076.6548,0.301252099,0.089126061,0.305463454,3517,0.389392108,FALSE,9
4357,YPL215W,336173.1577,349773.633,363436.3593,1378300.823,229514.2119,939340.851,0.301587914,0.098621934,0.210146214,3518,0.389715366,FALSE,4
4463,YPR085C,596651.4427,459283.6437,712767.169,667798.8876,754537.3108,632556.9845,0.301993767,0.286591537,0.307982988,3519,0.390128919,FALSE,1
309,YBR189W,701729.0006,379858.2755,634484.0043,686070.9214,686594.1412,702853.3581,0.304370725,0.448759496,0.289343222,3520,0.393087873,FALSE,53
4500,YPR137W,535276.3786,539241.6165,545921.6233,920356.2339,466927.2739,743810.008,0.304737502,0.111488352,0.26670676,3521,0.393449782,FALSE,13
1805,YGR257C,675174.4838,670740.1234,633757.5976,598043.9784,580405.3549,683416.0674,0.305474447,0.61529729,0.317471821,3522,0.394289278,FALSE,3
3266,YMR075W,604649.9026,614013.1366,611452.7468,688302.3507,579788.6702,712126.1954,0.305551373,0.076551159,0.28756006,3523,0.394276623,FALSE,6
1840,YHL011C,669992.358,635281.9107,675296.3005,598731.9722,680982.6589,596068.7172,0.306043816,0.00831905,0.316893396,3524,0.394799996,FALSE,28
1074,YDR484W,624989.1041,635584.0982,637409.2654,626364.0724,661576.1552,648998.4786,0.306406541,0.752535404,0.303424325,3525,0.395155783,FALSE,7
3559,YNL115C,648506.4934,649509.5638,677620.9446,578386.0325,666808.3461,634014.9873,0.306913706,0.139946041,0.307610768,3526,0.395697591,FALSE,5
3912,YOR014W,691052.7566,684473.1439,681439.5166,723152.6531,461682.2326,609984.4321,0.307115943,0.48194438,0.312973081,3527,0.395846067,FALSE,14
2061,YIL033C,552332.6657,571461.0419,550119.9691,874364.5042,494974.0585,722358.099,0.307177893,0.085007426,0.275880676,3528,0.395813691,FALSE,28
