,ProteinID,126 Vert Med,127n Vert Med,127c Vert Med,128n Vert Med,128c Vert Med,129n Vert Med,batch_p_value,null_batch_p_value,1 vs 2,i_value,BH_value,Significant?,PepPerProt
1825,YHR174W,764916.0146,753556.3995,752839.2791,491882.1644,470981.0783,454802.5486,3.48E-05,0.517197,1.54E-05,162,0.00088424,TRUE,289
3979,YPL265W,729148.4095,720796.948,703033.1361,495618.2817,518779.6712,502284.9667,3.52E-05,0.467147372,3.32E-05,163,0.000888387,TRUE,6
61,YAR028W,931032.469,1007578.622,926716.7256,308044.6168,279761.3615,331755.8201,3.54E-05,0.635234311,2.80E-05,164,0.000888313,TRUE,2
3655,YOR163W,712234.9179,712551.2261,732735.1247,495600.8891,519895.1559,499657.8906,3.55E-05,0.427388535,2.95E-05,165,0.000885906,TRUE,5
1715,YHR032W,189377.4127,202954.8473,242127.31,923520.6755,943384.908,911073.7905,3.64E-05,0.553539928,2.63E-06,166,0.00090251,TRUE,3
3998,YPR020W,253884.112,239838.7659,268248.0127,877863.5053,809135.8271,972831.1726,3.67E-05,0.497951798,0.00019397,167,0.000904664,TRUE,6
1120,YER077C,456234.8098,464130.1227,463185.1545,697215.1205,749213.6605,710638.9654,3.69E-05,0.592288438,8.22E-05,168,0.000904123,TRUE,5
3090,YMR250W,396684.1934,377719.6762,398981.75,756895.039,825016.1679,752102.1609,3.76E-05,0.645828958,9.38E-05,169,0.000916771,TRUE,8
3796,YOR377W,857256.0768,836546.2456,860008.3646,374979.996,425331.6389,388325.859,3.78E-05,0.42029576,1.10E-05,170,0.000916471,TRUE,6
1960,YIL160C,310964.6848,318263.0133,336199.362,766126.2132,865414.1897,872863.518,3.83E-05,0.566242964,0.000129111,171,0.000922105,TRUE,2
3134,YMR305C,406562.8144,432971.8986,432809.1941,732721.3297,779586.4824,737063.6299,3.83E-05,0.549362895,4.73E-05,172,0.000917595,TRUE,4
2474,YLL010C,765744.1421,778133.7236,744149.5132,452762.767,486512.6357,465597.0752,3.85E-05,0.487746993,3.00E-05,173,0.000916181,TRUE,3
2591,YLR126C,712431.8482,748333.0299,706965.2972,503137.2655,503749.1304,495614.1099,3.89E-05,0.593478737,7.44E-05,174,0.000921278,TRUE,6
1668,YHL004W,405972.7128,430049.561,419061.8689,718924.4433,757985.2293,783097.0918,3.99E-05,0.489376857,7.34E-05,175,0.000937537,TRUE,7
696,YDR098C,802456.1674,821483.7566,772017.1168,417306.0947,453201.9328,443883.1081,4.02E-05,0.51212056,3.65E-05,176,0.000939976,TRUE,5
3660,YOR171C,437273.3019,410875.176,434554.2772,733586.7972,778164.6846,729782.554,4.04E-05,0.65263321,5.47E-05,177,0.000940404,TRUE,7
1224,YFL030W,324903.9247,336419.0059,362321.3713,816086.9593,866372.8175,776124.7799,4.18E-05,0.592618135,7.24E-05,178,0.000966331,TRUE,6
3416,YNR034W,431470.0461,451883.144,460186.2494,729677.4904,750773.5834,709206.0787,4.21E-05,0.555904469,4.38E-05,179,0.000969201,TRUE,8
3029,YMR173W,787387.5445,777778.7144,832732.431,431754.7753,459462.2537,427146.0859,4.23E-05,0.417904165,5.31E-05,180,0.000966365,TRUE,3
103,YBL045C,326044.5409,323731.985,359703.2942,826644.9274,772597.4105,859849.6042,4.26E-05,0.500420647,6.58E-05,181,0.000968834,TRUE,22
2849,YML054C,266659.995,268062.6643,308310.255,847457.2946,931310.7614,831786.21,4.36E-05,0.612195774,6.34E-05,182,0.000986637,TRUE,5
1737,YHR059W,413689.2473,371694.1141,398833.2228,796100.5279,767853.9717,754674.2891,4.39E-05,0.591832734,2.61E-05,183,0.000987132,TRUE,1
1340,YGL080W,395444.5526,374125.3907,396656.2285,753430.8642,829146.9009,757660.1586,4.40E-05,0.652150089,0.000107317,184,0.00098555,TRUE,3
2901,YML123C,845207.7747,819187.7896,879328.3733,388816.2185,426606.7472,383115.761,4.41E-05,0.406732957,3.50E-05,185,0.000981828,TRUE,10
2284,YKL068W-A,893655.5016,836103.1714,899870.7188,400625.3637,371364.8839,351466.5047,4.44E-05,0.480081889,3.52E-05,186,0.000982296,TRUE,1
2044,YJL096W,351942.6567,363744.2506,395030.5767,808767.2262,812852.4419,761616.0328,4.52E-05,0.567744472,3.46E-05,187,0.000994361,TRUE,3
1845,YHR207C,707205.9128,743251.8505,713752.6733,513393.0964,498100.0477,493713.7653,4.72E-05,0.613859889,6.33E-05,188,0.001033791,TRUE,6
1407,YGL187C,299024.2908,302727.0661,350302.6805,830737.567,856895.5278,827760.5977,4.78E-05,0.582354146,1.04E-05,189,0.001041923,TRUE,10
3926,YPL184C,679981.7898,686046.4453,680133.3123,523930.7206,547405.8947,534452.3064,4.87E-05,0.461018908,3.19E-05,190,0.001054706,TRUE,6
2452,YKR085C,389289.8845,399132.8612,400958.0443,736629.6071,826525.8,757696.8519,4.90E-05,0.603069453,0.000161066,191,0.001056144,TRUE,4
592,YDL174C,347704.6196,341490.1337,380021.9576,805821.9607,847747.5576,766974.4101,4.90E-05,0.623168857,6.72E-05,192,0.00105071,TRUE,16
1229,YFL036W,470193.6633,475635.6541,492399.5087,700557.7342,724037.1861,686818.9441,4.99E-05,0.606575557,6.13E-05,193,0.001064708,TRUE,14
660,YDR041W,355066.8383,387888.3252,402606.7306,772657.4862,802330.4416,778730.1256,5.02E-05,0.52780296,1.76E-05,194,0.001066111,TRUE,11
1778,YHR106W,516210.554,523110.2235,522786.7687,683182.4449,653723.5187,666805.6269,5.04E-05,0.431409991,7.53E-05,195,0.001063876,TRUE,1
1670,YHL009C,734776.9744,722526.7578,725041.6751,492511.885,517399.8127,484189.822,5.06E-05,0.418740713,2.75E-05,196,0.001063543,TRUE,5
2872,YML081C-A,345145.0158,377297.5162,352857.0693,795515.6949,857573.1702,761134.0253,5.13E-05,0.535181374,0.000116358,197,0.001072631,TRUE,1
3879,YPL116W,511160.4243,516979.8863,525119.5464,666480.7359,687362.7725,661304.2922,5.14E-05,0.606602411,6.65E-05,198,0.001069174,TRUE,9
2840,YML035C,662898.5391,686246.1327,674464.0514,536926.2523,548345.1421,538471.13,5.15E-05,0.538250832,6.31E-05,199,0.0010645,TRUE,17
3587,YOR065W,250515.551,257682.7571,302928.6385,863004.2064,922335.951,849838.4338,5.17E-05,0.592842597,2.54E-05,200,0.001063246,TRUE,11
1299,YGL022W,684969.3143,701454.6553,717818.069,513883.8768,529092.7842,515642.3486,5.20E-05,0.468684136,6.84E-05,201,0.001064549,TRUE,4
303,YBR220C,724471.3481,704398.7209,700597.7381,524902.774,499177.5572,509520.1272,5.20E-05,0.564829123,4.64E-05,202,0.001060547,TRUE,1
1262,YFR030W,726841.034,756116.8527,723764.9817,492864.7132,503951.2274,475054.7147,5.25E-05,0.522553989,5.13E-05,203,0.001065255,TRUE,14
3639,YOR140W,537032.7271,539554.4299,537373.5643,647078.8359,668677.1036,648351.695,5.26E-05,0.605563968,7.76E-05,204,0.001062252,TRUE,7
4068,YPR128C,518710.2955,522665.8284,513244.3675,662634.677,688871.7186,661860.1727,5.30E-05,0.582686024,7.97E-05,205,0.001065247,TRUE,7
848,YDR316W,401339.3036,403516.1251,431474.1178,729045.1534,792706.8748,758938.3042,5.31E-05,0.61428542,7.46E-05,206,0.001061357,TRUE,6
2917,YMR009W,328228.0504,346399.0123,369784.33,861993.8265,787778.0008,782902.1977,5.34E-05,0.496113022,8.16E-05,207,0.001061674,TRUE,4
610,YDL202W,399709.0055,392722.795,404292.58,726318.0729,820526.3073,767751.2471,5.40E-05,0.629350008,0.000170924,208,0.001069288,TRUE,4
3128,YMR298W,881367.789,861681.8614,836021.1459,363401.0372,418415.3376,383519.1195,5.41E-05,0.441481271,2.23E-05,209,0.001065125,TRUE,1
753,YDR175C,396033.0444,396836.5612,426501.4826,759607.9378,800941.4134,734652.5443,5.53E-05,0.621356767,7.96E-05,210,0.001084144,TRUE,6
295,YBR208C,736183.7697,736429.4833,741005.9814,471271.9155,509684.9658,487603.9753,5.56E-05,0.431514394,2.48E-05,211,0.001084638,TRUE,33
2753,YLR380W,751261.3361,741568.6705,747230.3635,461873.1672,501937.4286,482742.2567,5.60E-05,0.427840091,2.43E-05,212,0.001086743,TRUE,10
690,YDR089W,703069.2915,689066.0799,687404.0623,537652.4478,526181.8768,512854.2142,5.63E-05,0.498190304,4.31E-05,213,0.001087438,TRUE,10
999,YDR524C,522686.8514,529414.0379,540883.2826,661341.5268,667905.263,652165.1755,5.64E-05,0.579376063,5.04E-05,214,0.001084705,TRUE,2
3419,YNR036C,368446.399,356142.1614,382691.2015,777216.3111,856323.9388,757098.1658,5.66E-05,0.65026336,0.000164756,215,0.001084463,TRUE,5
3661,YOR173W,307898.326,282308.3239,326789.1851,786144.5766,888756.5798,871717.7565,5.71E-05,0.632539641,9.25E-05,216,0.001088672,TRUE,1
4017,YPR047W,292631.353,281657.3911,329823.3503,839540.7378,908624.1637,811355.9128,5.72E-05,0.634307018,6.94E-05,217,0.001084928,TRUE,2
2153,YJR048W,76230.44376,78296.87929,108815.8686,1105803.041,872124.9819,1086240.003,5.73E-05,0.502854641,0.000246861,218,0.001081696,TRUE,5
1111,YER065C,302641.2258,298498.7554,347755.3193,833842.1267,879355.0353,807358.7251,5.76E-05,0.615397401,3.74E-05,219,0.001083102,TRUE,13
328,YBR255C-A,451414.3907,466940.8689,479982.2919,692414.598,730398.0946,721035.7788,5.80E-05,0.563177269,6.08E-05,220,0.001085001,TRUE,1
1766,YHR091C,404921.4642,394312.6913,423097.7738,730595.9737,806066.3057,756643.201,5.87E-05,0.646296215,0.000112718,221,0.001093055,TRUE,1
433,YCR051W,757844.948,755890.3371,767787.1247,450664.0356,493947.4571,468403.0887,5.91E-05,0.424134211,2.47E-05,222,0.001095709,TRUE,5
1452,YGL252C,503543.7895,498459.3331,514139.6015,688464.4771,661702.1921,691710.6802,5.91E-05,0.479342301,7.75E-05,223,0.001091729,TRUE,19
2490,YLL033W,461891.2391,443816.8701,458419.6502,702839.7824,758186.7504,713023.4527,5.95E-05,0.658405287,0.000112296,224,0.00109362,TRUE,3
2846,YML050W,420454.0877,435004.0095,421428.2737,719299.0115,793678.5082,733668.2182,6.07E-05,0.580419073,0.000155396,225,0.001110925,TRUE,3
2094,YJL172W,695947.9695,706617.3722,673413.4313,521153.5714,524513.7428,532404.347,6.08E-05,0.600225974,8.81E-05,226,0.001108479,TRUE,13
348,YBR281C,700380.1005,717676.6052,683392.6392,516523.7046,529018.8624,512818.5586,6.11E-05,0.539543867,8.11E-05,227,0.001107433,TRUE,18
2496,YLL041C,131534.9375,128593.3009,156313.257,1169733.993,886538.0677,887522.4559,6.14E-05,0.512247142,0.000880363,228,0.001108503,TRUE,12
226,YBR107C,731746.3419,732547.3745,736198.183,486652.718,515047.2955,477889.5226,6.17E-05,0.423894855,2.89E-05,229,0.001109309,TRUE,2
2899,YML120C,221192.7009,221304.6854,226198.9037,953525.8477,1022226.258,782455.5746,6.20E-05,0.597728053,0.000615499,230,0.001108989,TRUE,16
819,YDR272W,778278.7011,833183.7363,760535.5387,428850.4878,455757.6784,448409.3045,6.24E-05,0.564005569,0.000119195,231,0.001112078,TRUE,7
3860,YPL088W,443223.3343,441767.079,473604.2601,718058.4648,747279.373,712841.7072,6.27E-05,0.623810378,5.23E-05,232,0.00111196,TRUE,5
1355,YGL101W,437108.9636,475975.446,453247.5547,735457.9097,718334.0507,712573.5722,6.33E-05,0.428538218,3.55E-05,233,0.001118247,TRUE,7
3139,YMR311C,721096.2434,694885.3389,709411.9669,502952.9704,528870.5268,509378.2156,6.44E-05,0.393451284,5.71E-05,234,0.001132691,TRUE,4
2998,YMR128W,670717.7281,681006.9626,672891.5019,531915.3029,553563.2006,538116.8621,6.46E-05,0.467603231,4.84E-05,235,0.001131591,TRUE,31
3752,YOR303W,709422.0031,726207.5272,697365.4098,498457.9504,524964.6278,509631.6038,6.50E-05,0.505862754,6.11E-05,236,0.001134057,TRUE,10
2235,YKL008C,767512.5756,767292.0304,765371.4103,453087.9655,492971.3627,451337.004,6.50E-05,0.423858665,2.48E-05,237,0.001129745,TRUE,4
278,YBR179C,482290.6758,509192.7684,480030.7223,687706.444,702465.5364,690206.5225,6.55E-05,0.459325308,4.09E-05,238,0.001132291,TRUE,6
2383,YKL206C,516976.6527,537770.1093,528786.8917,661234.8705,671017.8207,656204.8738,6.55E-05,0.496698009,5.39E-05,239,0.001129068,TRUE,4
1593,YGR194C,508771.0182,520523.3864,502011.0874,662012.4292,676930.8198,691207.285,6.62E-05,0.462268648,7.71E-05,240,0.001135751,TRUE,3
1419,YGL205W,174291.5933,172768.2479,224413.7861,943803.5739,1007778.756,884561.0439,6.75E-05,0.60889433,4.38E-05,241,0.00115293,TRUE,1
479,YDL019C,751605.0778,741935.3901,763624.4315,462678.2914,501922.559,469122.7718,6.78E-05,0.402419576,3.64E-05,242,0.001153657,TRUE,11
3582,YOR056C,572734.7333,572876.4113,579535.1871,625401.3146,625225.4244,620286.4079,6.80E-05,0.591664436,6.48E-05,243,0.001152387,TRUE,10
2776,YLR410W,705470.2524,722829.9445,713370.0561,499519.4646,528130.2604,499829.3362,6.82E-05,0.458841418,4.45E-05,244,0.001151312,TRUE,34
1987,YJL002C,733804.8538,763804.4592,781336.4575,456757.1694,490529.3408,468002.8991,6.83E-05,0.460194719,7.24E-05,245,0.001148527,TRUE,9
601,YDL189W,447823.3194,435615.2608,459193.2311,699616.384,760951.5995,731422.6223,6.87E-05,0.648090483,0.00011748,246,0.001149212,TRUE,2
287,YBR197C,785071.3617,791983.0116,759578.83,434856.097,479976.782,450618.2441,6.94E-05,0.461636524,3.97E-05,247,0.001155979,TRUE,4
1480,YGR031W,497978.76,488387.1122,507471.9912,697907.9672,699227.6983,667038.4961,6.95E-05,0.621383621,8.89E-05,248,0.001153831,TRUE,5
1253,YFR015C,417669.8853,407928.2791,437022.5764,749162.4639,790986.8575,719320.7809,6.96E-05,0.647898043,0.000121825,249,0.001151188,TRUE,5
2398,YKR006C,407575.7185,400135.4624,435849.5271,746488.775,794833.3455,734122.4403,6.98E-05,0.645267171,8.90E-05,250,0.001149559,TRUE,9
3814,YPL019C,1043833.319,869932.0879,1119626.117,274808.8071,253676.0837,267646.8724,7.17E-05,0.456330045,0.000550321,251,0.001175515,TRUE,30
1711,YHR028C,711203.0674,749490.9569,728910.0234,481201.1434,510856.5911,494939.32,7.28E-05,0.513128992,7.47E-05,252,0.001188939,TRUE,8
3846,YPL069C,817662.7505,841912.6751,844072.5106,388527.8041,443901.608,397773.0736,7.30E-05,0.434489962,2.43E-05,253,0.001187704,TRUE,2
49,YAL058W,758582.1924,754578.2697,822446.5421,452674.8961,470066.8031,447123.0725,7.31E-05,0.425492723,0.000152375,254,0.001184594,TRUE,3
1163,YER137C,479027.2963,481667.872,477205.4404,680415.1859,734634.7376,696825.6677,7.31E-05,0.611709963,0.000153176,255,0.001180659,TRUE,2
444,YCR069W,364595.4687,376362.9643,409895.0134,761732.3505,822405.1707,768438.2537,7.31E-05,0.604950505,6.96E-05,256,0.001176262,TRUE,6
2156,YJR051W,692852.4991,730070.6796,724259.7194,504754.924,519552.2259,498167.0711,7.37E-05,0.512565027,9.37E-05,257,0.001180778,TRUE,10
280,YBR183W,429314.7739,411581.0375,424279.3164,733038.5539,801270.2358,723466.7731,7.39E-05,0.66056582,0.000190043,258,0.001178572,TRUE,1
3836,YPL057C,431495.3261,404825.4464,417648.7618,746785.0965,798787.0006,720721.1981,7.48E-05,0.658204044,0.000153524,259,0.001188455,TRUE,2
3252,YNL148C,735456.2444,736750.1709,747612.1221,501483.4291,462750.9275,494135.0516,7.60E-05,0.61719665,3.46E-05,260,0.001202931,TRUE,1
3011,YMR147W,502383.3017,490348.6152,468923.5332,695818.8749,705589.8985,687119.9885,7.81E-05,0.538339092,4.76E-05,261,0.001232576,TRUE,1
1681,YHL030W,747356.8262,771240.6499,749149.6985,453167.264,496451.0027,473278.7769,7.83E-05,0.472874191,4.35E-05,262,0.001229991,TRUE,32
2797,YLR437C,470924.5794,441199.6093,453074.2368,752267.2527,710677.8486,704327.0722,7.88E-05,0.549931136,0.000103226,263,0.001233739,TRUE,1
124,YBL074C,674943.7476,701344.5539,694569.9848,521605.9722,540546.6928,523359.577,7.90E-05,0.499924261,8.40E-05,264,0.001232298,TRUE,3
3758,YOR316C,729848.4078,721770.6587,720577.4081,495950.4567,522100.3314,484545.4397,7.97E-05,0.417082681,4.14E-05,265,0.001238421,TRUE,3
1148,YER113C,524496.0725,528143.0363,538961.8849,647420.9364,671012.3353,664392.3257,8.18E-05,0.602633523,9.40E-05,266,0.001265507,TRUE,3
2660,YLR239C,449494.6895,435193.9876,435010.6944,705947.0806,779871.8274,725467.3725,8.30E-05,0.641788707,0.000194222,267,0.001280202,TRUE,1
705,YDR111C,504658.075,512709.067,514771.5849,673355.9529,698787.6381,660885.1816,8.54E-05,0.608198969,0.00013411,268,0.001312192,TRUE,9
2657,YLR231C,705417.3817,707149.2126,710959.7502,507127.461,534519.3299,501494.3017,8.61E-05,0.415575763,4.79E-05,269,0.001317715,TRUE,10
300,YBR215W,508034.894,514903.5598,517458.6822,654918.4096,691941.861,678813.2555,8.77E-05,0.593935958,0.000133441,270,0.001336599,TRUE,4
2957,YMR070W,439653.7248,459061.1627,462769.8813,696876.4412,758094.9224,721063.0128,8.79E-05,0.585279451,0.000144866,271,0.001334656,TRUE,3
3663,YOR175C,788307.8409,772020.4986,754103.5242,446448.4159,488971.0492,449201.9928,8.79E-05,0.425684247,5.23E-05,272,0.001330105,TRUE,7
3070,YMR226C,520927.8222,543795.4907,533347.4882,664100.3729,654627.5803,656171.6119,8.80E-05,0.415603261,6.45E-05,273,0.001326688,TRUE,12
2656,YLR228C,818937.0716,898600.2086,825892.0623,369036.8552,404284.7843,417511.3362,8.86E-05,0.568351499,0.000104004,274,0.001331191,TRUE,1
1259,YFR025C,787976.8062,795326.3585,817233.2875,421623.5562,471104.9391,423494.3407,9.16E-05,0.410855454,3.98E-05,275,0.001371552,TRUE,2
3462,YOL032W,402628.293,394810.1432,440844.1495,732305.7666,774727.4772,770745.7928,9.19E-05,0.616563956,6.05E-05,276,0.001370674,TRUE,5
1404,YGL184C,782193.8761,774490.047,766243.7728,450704.6312,488856.7433,438851.6433,9.26E-05,0.419302851,3.72E-05,277,0.001376499,TRUE,2
1129,YER087W,489237.5708,517247.8333,495415.2972,679807.3237,699734.6906,676710.392,9.29E-05,0.488202332,7.75E-05,278,0.001376161,TRUE,6
2005,YJL031C,546815.3678,540090.7197,543193.8808,649562.3394,662690.2332,638456.5066,9.33E-05,0.649588351,0.000124509,279,0.001376308,TRUE,8
2894,YML112W,508582.0382,505461.6764,517222.2138,664248.3658,700536.9385,669501.9799,9.33E-05,0.658899603,0.000145131,280,0.001372496,TRUE,2
2045,YJL097W,782728.772,762052.0033,803315.0563,432865.3193,480702.3417,446144.9108,9.43E-05,0.388620185,5.94E-05,281,0.001380942,TRUE,2
595,YDL180W,737368.3915,694460.654,741546.4815,490492.836,502374.3946,508433.957,9.54E-05,0.416122882,0.000148851,282,0.001392541,TRUE,1
834,YDR297W,759365.5782,790255.4076,742673.601,456015.9681,491310.18,454257.3531,9.58E-05,0.491838559,8.70E-05,283,0.001393029,TRUE,3
2021,YJL055W,715418.5542,747753.6411,746856.1583,493384.6473,506848.6152,470922.7475,9.61E-05,0.482734155,7.90E-05,284,0.001393008,TRUE,13
1890,YIL064W,731027.0759,770205.8045,710999.0996,478204.9044,488043.8446,498165.3845,9.61E-05,0.618972924,0.000168808,285,0.001388736,TRUE,6
2749,YLR372W,697754.0444,730652.02,740343.7852,502407.9765,514305.254,488690.0603,9.62E-05,0.488840225,0.000118862,286,0.001384649,TRUE,6
2144,YJR034W,484476.6161,489790.7433,497101.7812,680163.1455,724194.7453,680255.6373,9.63E-05,0.634497828,0.000172859,287,0.001381828,TRUE,3
3150,YNL004W,498042.1345,499730.8824,496916.4674,665137.9789,714075.0653,685122.2307,9.83E-05,0.618807088,0.000182333,288,0.001404659,TRUE,7
309,YBR230C,404540.7085,426390.7889,455085.9702,759694.5575,736416.2299,738611.0637,9.83E-05,0.510688428,4.27E-05,289,0.001400789,TRUE,2
620,YDL217C,449414.4044,491266.1861,457780.6299,717306.2205,707668.0112,714084.3108,0.000100517,0.400976951,4.66E-05,290,0.001426989,TRUE,2
136,YBL090W,318986.049,306493.7981,343972.5925,801929.3334,922753.2431,784005.2699,0.000100636,0.669441441,0.000335833,291,0.001423769,TRUE,2
833,YDR296W,456472.8123,456465.3049,433769.7308,692251.0811,755602.5596,738139.2214,0.000100966,0.559016047,0.000162232,292,0.001423551,TRUE,2
3989,YPR006C,302947.9338,289352.3152,344797.2953,796372.7648,903980.3894,832732.5816,0.00010136,0.653411311,0.000118583,293,0.001424222,TRUE,1
3136,YMR308C,723963.7666,752903.8048,711976.5852,480933.3139,512822.0475,492978.7379,0.000101425,0.515667411,0.000106458,294,0.0014203,TRUE,23
1438,YGL232W,689919.3824,706034.8124,672363.125,526529.522,538443.7409,520876.6444,0.000101927,0.540481021,0.000128041,295,0.001422485,TRUE,8
394,YCL057W,639056.223,633056.6317,636882.8055,575186.7904,577636.0047,565993.288,0.000101994,0.413602837,8.85E-05,296,0.001418615,TRUE,23
2008,YJL035C,443454.005,439371.1732,452880.9974,718265.0679,778101.3368,702746.841,0.000102654,0.657488332,0.000247631,297,0.00142298,TRUE,2
3857,YPL085W,759143.9481,754666.1448,760190.7769,454402.9309,501977.8384,463225.9622,0.000102699,0.406149781,4.19E-05,298,0.001418832,TRUE,28
2268,YKL051W,405026.7801,403104.6612,420077.0037,744402.7522,821352.0453,724190.2171,0.000103791,0.654340939,0.000298641,299,0.001429125,TRUE,1
1303,YGL027C,708755.7516,708300.9259,715139.5745,500076.4786,533885.7616,502334.2367,0.000103941,0.40425291,5.80E-05,300,0.001426411,TRUE,25
1386,YGL148W,672625.0911,690073.6825,694832.4745,518160.8737,536955.8665,541042.9614,0.000106118,0.511507111,9.47E-05,301,0.001451449,TRUE,19
3512,YOL095C,501913.5798,513669.8916,522925.7762,666414.0901,694456.3812,666975.8232,0.000106602,0.605355261,0.000123634,302,0.001453243,TRUE,1
109,YBL055C,720153.1508,730206.9089,730125.5585,494142.8983,521735.1761,480337.8278,0.000107055,0.428997039,5.51E-05,303,0.001454609,TRUE,7
4058,YPR113W,721771.5382,750482.6864,692167.5315,500243.1762,505862.952,498369.7403,0.000107225,0.599837045,0.000205006,304,0.001452125,TRUE,5
1075,YER020W,430626.8329,451736.4466,456274.9551,743289.2762,757597.2938,693290.1583,0.000107257,0.56443821,0.000171323,305,0.001447799,TRUE,2
927,YDR422C,672966.5192,702198.4334,706850.2143,524715.8993,534739.8192,517079.4945,0.000107307,0.504803272,0.00013848,306,0.00144373,TRUE,5
1493,YGR049W,129175.201,130755.2633,134799.1163,1157207.782,1068802.821,755525.36,0.000107784,0.56470498,0.002106132,307,0.001445435,TRUE,7
3149,YNL003C,416603.5225,413027.4438,455944.1679,730543.3742,774153.7099,735276.4285,0.000108959,0.640567071,8.25E-05,308,0.001456436,TRUE,2
316,YBR238C,657657.6185,679055.6475,668382.8131,542274.9844,556856.626,540377.5655,0.000109205,0.509622475,0.000112536,309,0.001455011,TRUE,9
3782,YOR356W,419788.7125,406320.2919,430688.1344,721122.5411,808252.3161,736522.5121,0.000111069,0.676824429,0.000266019,310,0.001475072,TRUE,12
1763,YHR087W,317528.83,335196.2818,297218.9663,755081.5511,906937.4275,857007.3456,0.000111403,0.542264958,0.000341571,311,0.001474743,TRUE,2
1205,YFL007W,734993.3166,749139.9096,705193.1418,480485.9439,512162.5682,493310.66,0.000113047,0.505884775,0.000122695,312,0.001491707,TRUE,34
314,YBR235W,726142.8259,699612.0552,702671.0226,503420.3615,500962.0916,530539.6332,0.000114874,0.5411174,9.76E-05,313,0.001510975,TRUE,2
1040,YEL046C,664684.2406,677627.5894,675533.078,536838.6054,557380.412,535536.5353,0.000115296,0.448172219,9.13E-05,314,0.001511695,TRUE,32
1686,YHL038C,430235.025,417784.1605,458507.384,730562.1383,774176.6206,718358.055,0.000116978,0.668644951,0.000124754,315,0.001528879,TRUE,6
2125,YJR003C,509191.1542,510607.9679,511428.8987,681064.7005,698252.708,654231.192,0.000118069,0.616980606,0.000198728,316,0.001538266,TRUE,8
163,YBR023C,518551.6421,520536.9884,517007.7206,651364.3422,691386.0642,670014.8912,0.000120417,0.61675668,0.000195205,317,0.001563907,TRUE,17
1645,YGR266W,518878.6605,531725.8005,539313.4101,655794.7584,674556.0745,654171.2948,0.000121005,0.588129035,0.000119428,318,0.001566602,TRUE,17
2830,YML021C,693677.016,706074.0792,720500.2982,501629.2859,533653.3193,511005.7931,0.000121782,0.425152314,9.86E-05,319,0.001571711,TRUE,5
68,YBL003C,631312.881,636477.2968,636432.6013,573957.7072,580645.3368,568303.9041,0.000121945,0.451035456,0.000107197,320,0.001568901,TRUE,4
2237,YKL010C,718873.7974,733978.0922,737179.3398,474748.5254,517790.6,495847.5948,0.000123037,0.438301201,6.80E-05,321,0.001578016,TRUE,16
153,YBR006W,509007.8588,501480.3892,513148.7067,685515.8397,698579.4965,655959.4913,0.000124499,0.647088704,0.000191453,322,0.001591805,TRUE,5
2377,YKL197C,655007.4149,670392.9906,668663.0992,547373.8073,560821.7036,540928.0656,0.000124505,0.469838567,0.000112253,323,0.001586957,TRUE,5
2878,YML091C,373153.0264,354297.0314,386557.5064,747283.9462,867542.3196,772016.7036,0.000126047,0.685241144,0.000360337,324,0.001601655,TRUE,4
959,YDR469W,921076.9973,838651.1691,879968.1312,337380.1314,403573.956,376977.808,0.000126501,0.395037574,7.75E-05,325,0.001602473,TRUE,2
3629,YOR125C,496728.4092,508465.1295,525167.9489,691726.5234,672300.5014,668024.958,0.000126595,0.509038639,0.000109644,326,0.001598753,TRUE,1
