,ProteinID,126 Vert Med,127n Vert Med,127c Vert Med,128n Vert Med,128c Vert Med,129n Vert Med,batch_p_value,null_batch_p_value,1 vs 2,i_value,BH_value,Significant?,PepPerProt
3666,YNL244C,410269.7081,425135.6473,432343.6498,770359.8196,761770.5755,764689.8131,2.98E-06,0.502388593,1.02E-06,169,8.03E-05,TRUE,22
1445,YGL035C,289476.644,304928.3394,306995.5411,864149.71,829566.3584,892074.4916,3.00E-06,0.475136903,7.65E-06,170,8.04E-05,TRUE,9
1458,YGL050W,553633.8906,554604.5329,560905.7775,659323.3717,656159.2574,660308.51,3.05E-06,0.516402899,2.50E-06,171,8.14E-05,TRUE,9
4171,YOR347C,845897.2013,843414.8039,842811.7398,420214.1115,445026.2002,423245.9414,3.06E-06,0.471756651,7.78E-07,172,8.10E-05,TRUE,8
3415,YMR250W,299475.28,308491.1812,325016.7868,838911.516,875917.7942,851178.6696,3.06E-06,0.546950328,2.07E-06,173,8.06E-05,TRUE,12
4364,YPL209C,468466.9137,474589.7772,458381.8211,736460.6593,720698.3623,730270.4227,3.08E-06,0.465157368,2.38E-06,174,8.07E-05,TRUE,3
1651,YGR046W,296257.4971,284138.343,309871.1396,864146.3125,888953.278,846603.2562,3.09E-06,0.576778943,2.41E-06,175,8.06E-05,TRUE,9
2275,YJL100W,399282.9902,406046.7319,422238.1274,776582.953,782921.5578,770356.3344,3.10E-06,0.540807173,1.16E-06,176,8.03E-05,TRUE,5
1872,YHR001W-A,137983.1045,135834.8954,159737.5607,983092.6923,995478.5321,984409.5719,3.13E-06,0.550408548,6.45E-08,177,8.05E-05,TRUE,4
3428,YMR267W,378760.6604,386281.6762,385248.684,800147.3814,768110.1962,818789.564,3.15E-06,0.468388259,1.04E-05,178,8.08E-05,TRUE,9
1066,YDR469W,1012689.84,951684.0395,990808.6727,309990.8345,332445.0384,307707.6797,3.17E-06,0.455303416,4.33E-06,179,8.07E-05,TRUE,4
1104,YDR515W,405426.2858,401540.287,420928.8545,774154.4584,790814.3262,764841.9855,3.24E-06,0.571390181,2.83E-06,180,8.20E-05,TRUE,8
2119,YIL098C,286732.3843,290344.0867,305223.2837,830325.4686,881280.5939,893202.3365,3.27E-06,0.542172365,8.93E-06,181,8.25E-05,TRUE,2
830,YDR170C,791622.9511,790189.1052,782520.8516,466669.3835,486619.0801,468289.7086,3.31E-06,0.477633012,1.47E-06,182,8.29E-05,TRUE,56
4511,YPR133W-A,516814.478,502436.4053,505468.9633,695469.2745,697101.3175,697293.7507,3.33E-06,0.55356628,1.80E-06,183,8.31E-05,TRUE,7
3779,YNR048W,416269.6699,423708.4285,427216.3481,785672.2013,747983.6351,761801.6014,3.35E-06,0.48127491,7.47E-06,184,8.31E-05,TRUE,3
3225,YMR010W,898650.4147,901714.7896,895657.9998,385926.4901,401425.4799,370580.9219,3.36E-06,0.481394728,5.88E-07,185,8.28E-05,TRUE,2
4125,YOR284W,1221253.794,1296452.978,1199824.127,105492.0517,106480.9028,127394.6755,3.37E-06,0.557508351,3.07E-06,186,8.27E-05,TRUE,1
164,YBL106C,1058615.773,1073731.455,979359.8371,264520.4988,285634.311,269995.7012,3.42E-06,0.513222211,1.40E-05,187,8.34E-05,TRUE,4
1806,YGR248W,358995.2391,347907.1059,352881.4241,805802.9424,856699.4937,801542.109,3.42E-06,0.581020923,1.30E-05,188,8.30E-05,TRUE,6
64,YAR010C,1363101.077,1342659.921,1163503.686,62963.65629,77715.5473,66200.62027,3.50E-06,0.494851231,4.33E-05,189,8.45E-05,TRUE,83
1824,YGR271W,739276.2882,762332.3673,749764.9936,505390.9993,509109.3504,497895.0718,3.53E-06,0.53243944,4.95E-06,190,8.48E-05,TRUE,30
125,YBL059C-A,467860.1482,474128.4208,474274.0481,730999.0533,709633.9173,735502.612,3.56E-06,0.465977406,6.72E-06,191,8.49E-05,TRUE,7
3363,YMR193W,292768.9085,294315.7107,307926.8917,893541.7256,822498.8396,874410.2119,3.56E-06,0.490443331,1.31E-05,192,8.47E-05,TRUE,12
1403,YFR033C,179075.7677,179895.3871,204856.6826,943890.8752,973420.7724,943160.994,3.60E-06,0.553703028,5.09E-07,193,8.50E-05,TRUE,3
2171,YIL160C,226410.1199,229729.2003,237825.299,893601.2218,874312.0599,981497.2518,3.61E-06,0.494137586,3.24E-05,194,8.48E-05,TRUE,5
7,R0040C,1143277.081,1053380.15,1091359.9,212469.2791,227003.8471,241525.234,3.62E-06,0.49653556,5.87E-06,195,8.46E-05,TRUE,4
366,YBR255C-A,392631.0074,399763.2019,415968.08,779652.427,772317.7679,791743.2942,3.65E-06,0.513612148,1.85E-06,196,8.49E-05,TRUE,2
2989,YLR300W,409124.7574,417523.3056,429501.7147,770890.8057,780846.1368,755678.7195,3.66E-06,0.545461578,3.10E-06,197,8.46E-05,TRUE,28
1953,YHR094C,1109871.799,1049049.001,1143467.415,228124.829,238713.4192,210580.4196,3.72E-06,0.461714265,7.01E-06,198,8.56E-05,TRUE,12
4224,YPL031C,457639.4279,455618.627,465144.1737,721604.6847,751490.2085,735963.2491,3.78E-06,0.574353762,6.96E-06,199,8.65E-05,TRUE,4
2569,YKL113C,506823.9778,508445.6993,503607.9758,691435.3154,710728.5254,693885.8633,3.79E-06,0.555183148,6.54E-06,200,8.64E-05,TRUE,17
2730,YKR095W,743935.7409,745497.6585,730630.1251,508682.8676,520366.0288,506872.1663,3.82E-06,0.497881325,3.55E-06,201,8.67E-05,TRUE,66
2197,YIR031C,147244.0974,143049.4169,169280.0166,964989.619,981796.5773,994666.1689,3.86E-06,0.551591849,2.51E-07,202,8.71E-05,TRUE,7
4482,YPR097W,715640.8561,726559.6796,716089.723,522471.8566,535681.3102,527831.864,3.92E-06,0.50959044,3.39E-06,203,8.82E-05,TRUE,29
2574,YKL120W,327256.3418,353636.7219,344350.7538,826821.1818,815215.7351,846556.9302,3.93E-06,0.46799169,2.17E-06,204,8.78E-05,TRUE,11
109,YBL038W,263293.9141,266430.0335,284192.8566,863317.5647,930753.1541,868586.0764,3.97E-06,0.569094603,1.08E-05,205,8.82E-05,TRUE,6
2990,YLR301W,792778.6273,796153.6651,794104.6201,460676.7909,483267.4718,463591.1285,4.00E-06,0.473456336,1.41E-06,206,8.85E-05,TRUE,19
891,YDR251W,826778.3005,826746.9975,832681.6513,427322.2858,454384.2106,443687.0981,4.02E-06,0.476337424,1.16E-06,207,8.86E-05,TRUE,23
2799,YLR032W,770645.0303,799233.2352,764788.5764,480278.0514,483765.7036,480360.9821,4.08E-06,0.560506313,1.01E-05,208,8.94E-05,TRUE,11
4437,YPR031W,512804.3961,511156.9661,502338.4351,693610.6106,705216.5614,690534.2903,4.13E-06,0.541489023,4.48E-06,209,9.01E-05,TRUE,6
4440,YPR034W,518751.3426,527451.667,531151.4791,685941.9301,684385.3117,679375.4646,4.19E-06,0.514110133,2.95E-06,210,9.10E-05,TRUE,25
545,YDL044C,439820.5874,443543.2104,458129.8558,737268.3259,742783.8847,757583.0005,4.22E-06,0.526016763,3.47E-06,211,9.13E-05,TRUE,12
4192,YOR374W,435440.8929,439519.3002,449335.2386,757749.9391,762188.6138,732724.8867,4.23E-06,0.551880651,6.64E-06,212,9.11E-05,TRUE,39
3104,YLR451W,749449.6899,774305.5663,753937.1331,502751.5944,497376.4409,490467.8951,4.26E-06,0.558807066,6.36E-06,213,9.12E-05,TRUE,7
786,YDR115W,226634.053,254469.6216,246752.8184,901863.5933,885961.9607,937264.7475,4.27E-06,0.470538111,2.71E-06,214,9.10E-05,TRUE,2
906,YDR272W,825592.6187,825818.5204,815141.1902,446802.2503,460035.3583,433307.1076,4.32E-06,0.482931317,1.56E-06,215,9.17E-05,TRUE,18
3534,YNL073W,395883.4438,413143.7464,392632.1609,765172.7407,795152.5842,788393.0775,4.38E-06,0.498813135,4.22E-06,216,9.24E-05,TRUE,5
258,YBR117C,150378.4975,158312.901,177224.0655,1005316.561,937582.8362,975198.7145,4.38E-06,0.511436571,2.77E-06,217,9.21E-05,TRUE,6
3021,YLR352W,760489.4058,757628.2191,752875.8406,487619.4485,507984.6958,500130.4207,4.45E-06,0.481471592,2.15E-06,218,9.32E-05,TRUE,6
2879,YLR139C,405510.887,406358.1092,419271.653,761084.326,799635.2012,767036.5845,4.49E-06,0.575991423,8.90E-06,219,9.34E-05,TRUE,13
1554,YGL174W,479234.3466,466496.9248,483117.3072,722043.405,730912.708,715246.9222,4.51E-06,0.588499944,3.39E-06,220,9.36E-05,TRUE,3
1165,YEL060C,421847.8267,439610.475,444900.8106,753767.9394,759024.0466,753885.555,4.53E-06,0.510970337,1.52E-06,221,9.36E-05,TRUE,12
1149,YEL039C,206144.4199,199893.4049,229200.009,930301.9171,960124.8989,913565.1594,4.54E-06,0.569501663,1.54E-06,222,9.33E-05,TRUE,3
3488,YNL014W,204870.0884,226394.5737,221690.7121,975231.5261,934373.6504,878543.5653,4.56E-06,0.498607489,1.59E-05,223,9.33E-05,TRUE,2
3421,YMR260C,437420.6469,435194.1668,441858.6572,771298.152,756282.5822,731654.3857,4.59E-06,0.537836211,1.14E-05,224,9.34E-05,TRUE,14
1336,YFL004W,946917.7147,934401.2941,877288.5313,360532.8716,377325.7539,364531.3036,4.66E-06,0.509563856,1.50E-05,225,9.44E-05,TRUE,40
2191,YIR021W,463831.9237,468160.3199,453719.2844,725349.0337,726232.2419,748261.2149,4.71E-06,0.475515125,6.09E-06,226,9.50E-05,TRUE,9
1738,YGR159C,504339.88,505444.2908,509076.7131,701010.0074,708785.7869,686836.698,4.77E-06,0.563400982,8.13E-06,227,9.58E-05,TRUE,55
4465,YPR070W,511018.2214,525844.4701,518397.5145,690542.596,686072.3772,689892.5099,4.77E-06,0.463112351,2.91E-06,228,9.54E-05,TRUE,11
2646,YKL207W,1038214.627,1058682.601,1094578.768,247230.9921,276703.4725,243739.3217,4.92E-06,0.467581076,2.03E-06,229,9.80E-05,TRUE,3
1540,YGL156W,445978.0257,434653.4881,436362.2964,742533.3838,773893.177,741031.1128,4.93E-06,0.58321137,9.96E-06,230,9.78E-05,TRUE,7
3970,YOR084W,221901.7725,222502.7235,250467.1576,925449.771,932910.7374,897585.4178,4.94E-06,0.554478214,1.12E-06,231,9.76E-05,TRUE,3
2457,YJR129C,391926.5769,389679.5979,410748.7546,788453.8113,767311.5925,799654.3552,5.01E-06,0.514964556,4.78E-06,232,9.85E-05,TRUE,9
3233,YMR021C,472001.5144,474539.0328,484977.3484,712441.249,735538.1396,719018.1512,5.08E-06,0.570714615,6.54E-06,233,9.95E-05,TRUE,6
601,YDL110C,407600.6096,420290.139,434282.5788,767487.2743,767862.7069,766618.6334,5.13E-06,0.521410691,1.47E-06,234,0.000100039,TRUE,11
2709,YKR070W,794488.9264,796773.9732,768054.3748,472916.9032,483523.1475,467517.9969,5.13E-06,0.509838918,7.22E-06,235,9.97E-05,TRUE,15
3364,YMR194C-B,181506.9885,156875.1974,178259.4919,1013556.788,951510.0518,928828.8651,5.23E-06,0.560041118,7.42E-06,236,0.000101044,TRUE,1
3136,YML030W,476004.2089,465804.7695,464489.677,719442.4593,744749.5015,721425.1497,5.28E-06,0.577425971,8.21E-06,237,0.000101593,TRUE,2
1578,YGL206C,737615.7533,743824.1316,741031.2728,510528.2377,522259.5037,502691.1545,5.29E-06,0.480786571,2.75E-06,238,0.000101361,TRUE,102
3323,YMR142C,153819.2602,164729.7092,184500.8155,977344.1171,949599.1849,978891.3242,5.30E-06,0.516937557,4.27E-07,239,0.000101209,TRUE,4
2607,YKL159C,455539.4444,464510.2027,475052.4064,721839.3973,736945.3023,736922.5248,5.32E-06,0.534868735,3.84E-06,240,0.00010115,TRUE,3
3432,YMR271C,460759.8229,464174.4055,467993.1684,717443.4263,727740.1081,750398.8648,5.34E-06,0.509238921,1.14E-05,241,0.000101038,TRUE,3
2519,YKL048C,445716.6536,448919.3984,434994.3743,751737.7273,764263.9054,730850.7555,5.38E-06,0.532130025,8.65E-06,242,0.000101308,TRUE,4
599,YDL107W,350635.2001,367364.3858,374559.9392,836721.9187,801243.1129,798346.3966,5.38E-06,0.494851525,6.07E-06,243,0.000100959,TRUE,4
442,YCL063W,1163871.071,1143638.951,1193159.509,156141.3541,170080.5204,190753.3042,5.47E-06,0.514628828,5.79E-07,244,0.000102215,TRUE,1
4413,YPL273W,413067.4095,422410.006,429841.5242,769567.2002,744722.3621,782450.5091,5.57E-06,0.476655195,9.10E-06,245,0.000103744,TRUE,26
118,YBL051C,922883.0313,890966.3494,906110.7439,371481.2975,398655.5505,368091.719,5.63E-06,0.452068225,2.46E-06,246,0.000104363,TRUE,6
217,YBR069C,1094080.289,1176776.559,1032777.186,211055.4088,219624.5787,235947.0297,5.64E-06,0.563396079,3.19E-05,247,0.000104111,TRUE,8
3642,YNL215W,795710.7232,793342.5322,771623.1185,464397.515,484781.4347,473905.1296,5.66E-06,0.495656854,5.45E-06,248,0.000104157,TRUE,5
1675,YGR082W,504856.2104,513002.6605,519871.8986,697114.9259,696471.9202,688059.049,5.68E-06,0.527728835,4.13E-06,249,0.000103987,TRUE,15
3710,YNL297C,756806.6344,776948.743,763799.578,482653.7583,502195.5048,490801.7197,5.69E-06,0.506534198,4.75E-06,250,0.00010379,TRUE,26
359,YBR247C,540790.2844,537564.2916,546290.8427,673442.1582,674103.8223,664223.7842,5.73E-06,0.572500129,5.96E-06,251,0.00010421,TRUE,29
3025,YLR356W,1213856.607,1248269.377,1215077.575,108520.3963,127446.1239,138265.9182,5.75E-06,0.51624373,1.67E-07,252,0.000103998,TRUE,1
1338,YFL007W,851388.3513,873968.4901,823526.5809,414991.012,434550.0255,423051.6055,5.76E-06,0.524831575,1.09E-05,253,0.000103903,TRUE,41
2114,YIL093C,434661.1874,453458.4298,454353.4735,746811.2558,735920.2713,753695.0694,5.80E-06,0.474263455,3.50E-06,254,0.000104211,TRUE,13
1531,YGL143C,435769.4648,429488.9558,424688.0427,736638.4964,778832.2998,762986.1482,5.84E-06,0.561236151,1.32E-05,255,0.000104396,TRUE,3
3781,YNR050C,537758.7455,537190.329,533411.7327,675024.834,682581.6646,666746.5083,5.86E-06,0.556561112,8.35E-06,256,0.000104377,TRUE,33
2135,YIL121W,1127358.824,1124448.801,1094747.142,190733.3805,222757.5835,222697.8773,5.94E-06,0.496198307,4.44E-07,257,0.000105424,TRUE,2
1107,YDR518W,786336.2063,796956.0157,775149.191,472337.7579,487977.9758,465789.1508,6.01E-06,0.497235135,4.40E-06,258,0.000106262,TRUE,19
1258,YER091C,906543.4109,889027.6413,891501.0163,390126.2717,404387.9404,369872.7346,6.10E-06,0.468096671,1.53E-06,259,0.000107499,TRUE,75
2782,YLR008C,542079.6735,543499.1625,535851.7222,676707.0081,672113.7496,664403.0743,6.16E-06,0.50301371,6.93E-06,260,0.00010813,TRUE,7
2175,YIL169C,350723.4138,369892.7664,349235.6675,787592.2352,836930.0235,829818.6103,6.19E-06,0.504736745,1.04E-05,261,0.000108118,TRUE,3
2750,YLL021W,755118.3854,761505.816,755086.506,495527.2932,511275.8338,489323.162,6.20E-06,0.478646016,2.98E-06,262,0.000108009,TRUE,38
3073,YLR413W,730649.8118,732953.9129,710472.6121,524356.5072,520583.9975,526088.1473,6.21E-06,0.567432777,1.05E-05,263,0.000107693,TRUE,20
2492,YKL016C,289498.5194,274270.1597,299999.2577,876661.4347,833384.6105,904880.1175,6.22E-06,0.522302772,1.22E-05,264,0.000107489,TRUE,17
1701,YGR112W,363506.1335,370405.8925,385253.108,777747.4272,813218.1233,824906.4286,6.27E-06,0.539074418,1.00E-05,265,0.000107929,TRUE,4
229,YBR083W,280273.845,264902.0983,294089.7756,843806.3252,892023.8737,903025.7361,6.28E-06,0.572899945,7.42E-06,266,0.000107606,TRUE,4
1603,YGL243W,819296.4953,846151.0535,870649.4701,423976.9288,440699.1187,424251.5752,6.33E-06,0.487805283,1.25E-05,267,0.00010812,TRUE,6
2981,YLR289W,319583.7723,308265.3661,339604.7392,832796.7716,867986.7051,837615.4468,6.40E-06,0.584867702,3.35E-06,268,0.000108929,TRUE,5
1783,YGR212W,495256.4379,513259.9422,506562.9633,700667.7263,700865.7703,697652.7198,6.48E-06,0.480029835,3.42E-06,269,0.000109823,TRUE,2
1220,YER050C,240502.9988,257004.7902,273690.7376,925646.5666,881491.309,885669.5551,6.49E-06,0.506006705,2.98E-06,270,0.000109677,TRUE,3
1934,YHR074W,739602.77,736208.6833,731976.7158,513791.1224,526151.9384,506475.2057,6.50E-06,0.469748056,3.62E-06,271,0.000109444,TRUE,21
3726,YNL316C,520396.4064,517519.2091,531792.3292,687935.7633,686097.5276,681727.9537,6.52E-06,0.559859691,4.34E-06,272,0.000109254,TRUE,7
1912,YHR047C,770900.3665,773549.9735,763226.3363,483519.3945,502770.2801,480675.6543,6.53E-06,0.476194363,3.23E-06,273,0.000109114,TRUE,51
4159,YOR329C,710835.6214,697165.0308,702360.9091,547298.3524,540449.9611,535405.0783,6.60E-06,0.493022753,6.60E-06,274,0.00010985,TRUE,4
926,YDR300C,741108.6593,759706.1868,753902.2048,504344.0948,512312.4818,493643.0291,6.63E-06,0.5045004,5.55E-06,275,0.00010995,TRUE,24
3750,YNR018W,439059.9003,430036.274,453967.334,752587.0781,759787.9384,741073.8373,6.73E-06,0.581191011,3.96E-06,276,0.000111226,TRUE,5
1772,YGR201C,329360.1167,313063.9101,330649.4379,840013.8835,884858.8533,809544.3575,6.76E-06,0.597158358,2.10E-05,277,0.000111355,TRUE,2
2442,YJR109C,951782.3813,925277.9857,875264.0799,363521.2028,381469.7786,362233.3726,6.79E-06,0.496026221,1.92E-05,278,0.000111398,TRUE,49
151,YBL090W,321512.9556,305074.375,332400.628,874206.0733,852671.1544,816672.4218,6.83E-06,0.567514675,9.09E-06,279,0.000111575,TRUE,4
2606,YKL157W,732051.3645,749748.4692,732581.8066,512466.2659,522329.8311,506660.0908,6.83E-06,0.517448621,7.04E-06,280,0.000111199,TRUE,53
3234,YMR022W,692353.246,681578.2596,691046.0428,557487.7098,547717.7525,554168.911,6.88E-06,0.519348341,6.96E-06,281,0.000111723,TRUE,2
3995,YOR113W,694056.3737,686757.8003,680993.5917,554140.0101,558179.4352,549517.5674,7.06E-06,0.485467019,7.96E-06,282,0.000114191,TRUE,4
2238,YJL052W,901293.3356,898440.4454,866688.8178,387809.8797,411538.3853,380005.0688,7.14E-06,0.481392932,4.48E-06,283,0.000115145,TRUE,50
2726,YKR090W,560997.1477,553954.7092,562313.7394,659061.9548,653262.0104,656563.9354,7.16E-06,0.544998459,6.09E-06,284,0.00011505,TRUE,10
3096,YLR439W,417736.0923,418036.9334,426001.6775,756889.4818,796780.6449,749815.9268,7.19E-06,0.584641432,1.99E-05,285,0.000115078,TRUE,7
3587,YNL136W,237838.8159,238519.7529,264561.0027,866059.6957,905487.6547,945342.1733,7.26E-06,0.542903656,1.14E-05,286,0.000115849,TRUE,1
770,YDR091C,453332.3298,464568.2507,470452.7725,748709.0491,722280.8554,728814.7803,7.33E-06,0.483356136,8.69E-06,287,0.000116479,TRUE,35
2242,YJL057C,283185.273,310150.8619,304837.1204,878276.0426,887959.9963,827909.6449,7.35E-06,0.511921745,1.00E-05,288,0.000116434,TRUE,2
775,YDR098C,919640.087,1000070.656,900901.8627,347633.9783,356568.6743,351622.7701,7.39E-06,0.564928055,4.27E-05,289,0.000116708,TRUE,7
3843,YOL065C,808694.1995,852150.0957,804417.1254,440483.6373,445579.4081,453837.9332,7.40E-06,0.577084471,1.84E-05,290,0.000116389,TRUE,5
1450,YGL040C,399783.595,405960.0245,420992.1884,793955.598,754440.4812,779641.7912,7.42E-06,0.490716905,9.81E-06,291,0.000116266,TRUE,19
2921,YLR206W,695749.7953,693608.9605,693132.1161,541080.7974,555808.5211,549354.2695,7.44E-06,0.468789609,4.72E-06,292,0.000116177,TRUE,12
2047,YHR208W,492936.4356,488683.5241,506436.9987,701258.9962,713673.6814,706494.6606,7.52E-06,0.580528686,5.19E-06,293,0.000116983,TRUE,41
1151,YEL041W,420995.0559,444248.6936,434745.4193,742286.0143,768585.5341,760674.3233,7.53E-06,0.503573296,6.12E-06,294,0.000116875,TRUE,2
2917,YLR200W,714484.7262,708901.6008,726261.9634,526535.6244,538749.1915,528617.202,7.57E-06,0.447965093,8.26E-06,295,0.000117076,TRUE,9
4072,YOR215C,459439.4913,455968.4778,472211.9712,717663.5796,738450.9763,744984.7355,7.58E-06,0.559917247,9.36E-06,296,0.000116861,TRUE,13
391,YBR283C,727273.8065,748529.4997,741888.1715,519987.8705,504399.2606,514010.4229,7.61E-06,0.591225288,8.16E-06,297,0.000116847,TRUE,10
2389,YJR045C,526884.2412,533957.6623,531884.715,688119.099,677414.9575,671217.7599,7.62E-06,0.491226133,1.03E-05,298,0.000116623,TRUE,94
2925,YLR210W,492969.5662,495461.6305,500108.2276,721826.5803,702851.7305,695222.418,7.71E-06,0.509985157,1.36E-05,299,0.000117544,TRUE,1
508,YCR088W,775015.979,775518.8159,789771.8135,476284.9284,495260.0732,471193.9022,7.76E-06,0.45571345,4.42E-06,300,0.000117914,TRUE,41
4025,YOR150W,296666.3587,311083.8594,286550.1896,890967.5627,817448.9617,880141.7454,7.78E-06,0.440848967,1.93E-05,301,0.00011785,TRUE,4
317,YBR192W,412293.9444,404427.2531,415664.1949,745744.3929,797216.3456,782641.4314,7.83E-06,0.581997207,2.03E-05,302,0.000118269,TRUE,12
1474,YGL068W,443631.358,458465.3386,455900.3118,757477.5287,723248.0716,742262.2594,8.05E-06,0.454404394,1.22E-05,303,0.000121113,TRUE,7
1389,YFR016C,804899.7427,808088.5344,800311.5168,449790.6411,478254.4379,455159.3493,8.06E-06,0.468688126,2.84E-06,304,0.000120975,TRUE,14
2248,YJL066C,485701.3282,495029.7487,482268.7851,713714.9971,726345.3465,700680.1109,8.07E-06,0.526070791,1.10E-05,305,0.000120677,TRUE,6
3046,YLR382C,407886.5169,419497.5145,432249.744,768592.9563,784386.5093,752322.2141,8.08E-06,0.551110345,7.37E-06,306,0.000120451,TRUE,16
2585,YKL134C,410755.9325,428043.1764,438531.2542,763547.1883,771150.3026,755917.8365,8.09E-06,0.526062379,3.31E-06,307,0.000120137,TRUE,12
2932,YLR219W,468715.0132,478269.6973,478694.1073,721804.3783,707766.874,739244.5437,8.13E-06,0.462401522,1.38E-05,308,0.00012044,TRUE,12
1832,YGR281W,715642.1485,732385.497,709993.3671,523532.5605,532361.9484,529527.9447,8.14E-06,0.55062807,1.21E-05,309,0.000120084,TRUE,42
3375,YMR205C,763416.9784,777515.4876,780629.9033,498124.9043,484717.2013,473797.064,8.29E-06,0.531529476,5.19E-06,310,0.000122015,TRUE,67
3125,YML017W,714224.3699,717681.6967,709316.7945,523044.2558,536469.9466,539314.5832,8.32E-06,0.516023596,5.38E-06,311,0.000122061,TRUE,16
2345,YJL203W,484798.3807,504817.1635,495460.6497,702298.102,710464.8722,710329.4339,8.34E-06,0.4807829,4.84E-06,312,0.000121931,TRUE,7
2314,YJL156C,362478.2487,354081.7498,378555.2281,809627.516,840963.9729,786533.8889,8.37E-06,0.593104429,1.34E-05,313,0.000121919,TRUE,6
2102,YIL074C,712519.1855,713147.7319,721007.6174,534250.423,539415.1767,522437.0621,8.38E-06,0.468777568,5.62E-06,314,0.000121708,TRUE,13
4429,YPR021C,496206.0267,503043.287,505379.3056,706127.5594,713201.6728,689025.5253,8.41E-06,0.550879919,1.26E-05,315,0.000121782,TRUE,10
282,YBR145W,964270.8481,927380.5402,951387.1895,337980.1468,369802.1121,332968.4653,8.44E-06,0.445005097,2.86E-06,316,0.000121791,TRUE,6
1315,YER165W,567855.6887,573805.2465,574503.4317,647679.5563,647303.9303,643593.9165,8.47E-06,0.509801006,7.45E-06,317,0.000121928,TRUE,103
1040,YDR434W,806221.8862,801457.728,793652.2037,464906.4776,478267.6246,448942.0753,8.51E-06,0.47265832,3.39E-06,318,0.00012209,TRUE,13
3912,YOL158C,1047104.977,1064743.107,1046068.311,252429.8884,289097.9259,248964.5793,8.55E-06,0.46696718,6.27E-07,319,0.000122237,TRUE,7
3973,YOR087W,728511.9611,724248.5346,744856.5554,514079.3638,527452.8279,514589.728,8.64E-06,0.448897048,9.77E-06,320,0.000123164,TRUE,3
3503,YNL036W,444864.8763,418455.5228,430622.0353,745135.0444,764244.1629,764685.8731,8.73E-06,0.580643315,5.21E-06,321,0.000124068,TRUE,6
2501,YKL024C,737997.189,714099.686,737490.8576,516485.3185,524688.7833,519776.0848,8.76E-06,0.442492041,1.42E-05,322,0.00012413,TRUE,12
1030,YDR421W,445868.8015,449242.9139,453227.0743,737966.5223,724601.7174,767337.5117,8.83E-06,0.476453276,2.13E-05,323,0.000124709,TRUE,2
1967,YHR109W,449009.9663,455037.1946,469915.1345,740837.2412,723264.7379,747023.1296,8.86E-06,0.496456581,7.82E-06,324,0.000124723,TRUE,5
158,YBL099W,291464.8893,289760.8009,315955.1979,879096.5986,821898.3422,888191.6579,8.86E-06,0.505029224,1.48E-05,325,0.000124386,TRUE,71
1788,YGR218W,741614.8337,747206.2318,750120.1098,506087.8554,519839.9939,496975.958,8.91E-06,0.468104301,4.67E-06,326,0.000124649,TRUE,45
2746,YLL012W,470638.0565,462792.9162,483213.1458,728680.7521,735220.927,714798.8059,8.92E-06,0.587486241,7.34E-06,327,0.000124476,TRUE,7
1714,YGR127W,428641.4562,441455.7597,442386.6068,733817.6909,775887.5442,752831.4315,8.95E-06,0.551695879,1.66E-05,328,0.000124386,TRUE,2
505,YCR084C,556905.0466,563287.0795,564322.8316,654910.032,658500.1589,650693.7557,9.00E-06,0.534760768,8.65E-06,329,0.000124823,TRUE,40
329,YBR208C,828541.2808,818963.3438,784875.5445,446567.7944,464985.6331,452915.0481,9.01E-06,0.501369568,1.55E-05,330,0.000124516,TRUE,57
2004,YHR156C,1032149.418,1113017.072,1212148.503,220247.9896,223312.3144,200047.14,9.01E-06,0.495815239,6.69E-05,331,0.000124156,TRUE,2
1020,YDR406W,919900.7423,911897.7762,874521.0868,362447.464,392400.2224,390892.8775,9.05E-06,0.50245235,6.87E-06,332,0.000124322,TRUE,22
